"id","doc_number","text_start","text_end","file_name","path_name","old_file_name","topic_code","topic_number","line_number","new_line","users_id","created_at","updated_at","formula_master_pms_line_id"
"6498","MF2412003","-","","-","-","-","FM","7","7","0","25","2024-12-06 03:32:53","2024-12-06 03:32:53","6986"
"6499","MF2412003","-","","-","-","-","FM","7","8","0","25","2024-12-06 03:32:56","2024-12-06 03:32:56","6987"
"6500","MF2412003","•กล่องสวม","","-","-","-","FM","7","1","0","25","2024-12-06 03:33:32","2024-12-06 03:33:32","6988"
"6501","MF2412003","•กระดาษ พื้นสีดำ\r\nดังรูปภาพประกอบ","","20241206_103344_กล่องสวม.png","20241206_103344_กล่องสวม.png","กล่องสวม.png","FM","7","2","0","25","2024-12-06 03:33:44","2024-12-06 03:33:44","6989"
"6502","MF2412003","•เรียบเนียน","","-","-","-","FM","7","3","0","25","2024-12-06 03:33:50","2024-12-06 03:33:50","6990"
"6503","MF2412003","-","","-","-","-","FM","7","4","0","25","2024-12-06 03:33:58","2024-12-06 03:33:58","6991"
"6504","MF2412003","•ความกว้างของถาดหลังขึ้นรูป 95.00 mm ± 1.90 mm. \r\n•ความยาว 26.56 mm ± 0.53 mm.\r\n•ความสูง 130.66 mm ± 2.61 mm.","","-","-","-","FM","7","5","0","25","2024-12-06 03:34:08","2024-12-06 03:34:08","6992"
"6505","MF2412003","•หาค่าเฉลี่ยซอง 10 ชิ้น = 123.80 g.\r\n•น้ำหนักเฉลี่ย 12.38 g./ซอง ± 0.62 g.","","-","-","-","FM","7","6","0","25","2024-12-06 03:34:17","2024-12-06 03:34:17","6993"
"6506","MF2412003","•ลงเคทองชื่อผลิตภัณฑ์ด้านหน้ากล่องสวม","","-","-","-","FM","7","8","0","25","2024-12-06 03:34:22","2024-12-06 03:34:22","6995"
"6507","MF2412003","-","","-","-","-","FM","7","7","0","25","2024-12-06 03:34:25","2024-12-06 03:34:25","6994"
"6508","MF2412003","•ขวดแก้วพื้นสีดำ\r\n•หัวปั๊มสีทอง\r\n•กล่องสีดำ ลงเคทองชื่อผลิตภัณฑ์","","20241206_103517_10.1.png","20241206_103517_10.1.png","10.1.png","FM","10","1","0","25","2024-12-06 03:35:17","2024-12-06 03:35:17","6996"
"6509","MF2412003","-","","-","-","-","FM","10","2","0","25","2024-12-06 03:35:21","2024-12-06 03:35:21","6997"
"6510","MF2412003","","","20241206_103532_10.2.png","20241206_103532_10.2.png","10.2.png","FM","10","3","0","25","2024-12-06 03:35:32","2024-12-06 03:35:32","6998"
"6511","MF2412003","","","20241206_103544_10.3.png","20241206_103544_10.3.png","10.3.png","FM","10","3","0","25","2024-12-06 03:35:44","2024-12-06 03:35:44","6998"
"6512","MF2412003","","","20241206_103552_10.4.png","20241206_103552_10.4.png","10.4.png","FM","10","3","0","25","2024-12-06 03:35:52","2024-12-06 03:35:52","6998"
"6513","MF2412003","•ชริ้งฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","25","2024-12-06 03:36:01","2024-12-06 03:36:01","6999"
"6514","MF2412003","•131.56 g. ± 5.57 g.","","-","-","-","FM","10","5","0","25","2024-12-06 03:36:09","2024-12-06 03:36:09","7000"
"6515","MF2412004","•ขวด","","-","-","-","FM","7","1","0","17","2024-12-12 07:35:13","2024-12-12 07:35:13","7001"
"6516","MF2412004","•ขวดแก้วใส\r\nดังรูปภาพประกอบ","","20241212_151651_ขวด.png","20241212_151651_ขวด.png","ขวด.png","FM","7","2","0","17","2024-12-12 07:36:55","2024-12-12 08:16:51","7002"
"6517","MF2412004","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-12 07:37:05","2024-12-12 07:37:05","7003"
"6518","MF2412004","•29.10 g.","","-","-","-","FM","7","4","0","17","2024-12-12 07:37:16","2024-12-12 07:37:16","7004"
"6519","MF2412004","•ความกว้างด้านหน้า 46.35 mm. ± 0.92 mm.\r\n•ความกว้างด้านข้าง 24.16 mm. ± 0.48 mm.\r\n•ความกว้างปากขวด 13.57 mm. ± 0.27 mm.\r\n•ความสูง 74.00 mm. ± 1.48 mm.","","-","-","-","FM","7","5","0","17","2024-12-12 07:38:33","2024-12-12 07:38:33","7005"
"6520","MF2412004","•หาค่าเฉลี่ยซอง 10 ชิ้น = 882.50 g.\r\n•น้ำหนักเฉลี่ย 88.25 g./ชิ้น ± 4.41 g.","","-","-","-","FM","7","6","0","19","2024-12-12 07:38:51","2024-12-18 01:02:48","7006"
"6521","MF2412004","•ต้องไม่พบรอยแตกร้าว และบิ่น","","-","-","-","FM","7","7","0","17","2024-12-12 07:39:05","2024-12-12 07:39:05","7007"
"6522","MF2412004","•สกรีนข้อความสีทอง","","-","-","-","FM","7","8","0","17","2024-12-12 07:39:50","2024-12-12 07:39:57","7008"
"6523","MF2412004","•ชุดหัวสเปรย์พร้อมสายดูดเคมี (ใส)","","-","-","-","FM","7","1","0","17","2024-12-12 07:40:39","2024-12-12 07:40:39","7009"
"6524","MF2412004","•สีทอง \r\n•สายดูด สีใส\r\nดังรูปภาพประกอบ","","20241212_144113_ชุดหัวสเปรย์พร้อมสายดูดเคมี (ใส).png","20241212_144113_ชุดหัวสเปรย์พร้อมสายดูดเคมี (ใส).png","ชุดหัวสเปรย์พร้อมสายดูดเคมี (ใส).png","FM","7","2","0","17","2024-12-12 07:41:13","2024-12-12 07:41:13","7010"
"6525","MF2412004","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-12 07:41:56","2024-12-12 07:41:56","7011"
"6526","MF2412004","-","","-","-","-","FM","7","4","0","17","2024-12-12 07:43:10","2024-12-12 07:43:10","7012"
"6527","MF2412004","•เส้นผ่านศุนย์กลาง 17.23 mm ± 0.34 mm.\r\n•ความสูง 85.95 mm ± 1.71 mm.","","-","-","-","FM","7","5","0","19","2024-12-12 07:43:35","2024-12-18 01:03:47","7013"
"6528","MF2412004","•หาค่าเฉลี่ยซอง 10 ชิ้น = 33.50 g.\r\n•น้ำหนักเฉลี่ย 3.35 g./ชิ้น ± 0.16 g.","","-","-","-","FM","7","6","0","19","2024-12-12 07:43:49","2024-12-18 01:04:01","7014"
"6529","MF2412004","•ต้องไม่พบรอยแตกร้าว และบิ่น","","-","-","-","FM","7","7","0","17","2024-12-12 07:44:13","2024-12-12 07:44:13","7015"
"6530","MF2412004","-","","-","-","-","FM","7","8","0","17","2024-12-12 07:44:18","2024-12-12 07:44:18","7016"
"6531","MF2412004","•ฝาครอบ","","-","-","-","FM","7","1","0","17","2024-12-12 07:53:04","2024-12-12 07:53:04","7017"
"6532","MF2412004","•พื้นสีทอง\r\nดังรูปภาพประกอบ","","20241212_145331_ฝา.png","20241212_145331_ฝา.png","ฝา.png","FM","7","2","0","17","2024-12-12 07:53:31","2024-12-12 07:53:31","7018"
"6533","MF2412004","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-12 07:54:38","2024-12-12 07:54:38","7019"
"6534","MF2412004","•ความกว้าง 24.41 mm ± 0.48 mm.\r\n•ความสูง 28.77 mm ± 0.57 mm.","","-","-","-","FM","7","4","0","17","2024-12-12 07:55:35","2024-12-12 07:55:35","7020"
"6535","MF2412004","•หาค่าเฉลี่ยซอง 10 ชิ้น = 49.60 g.\r\n•น้ำหนักเฉลี่ย 4.96 g./ชิ้น ± 0.24 g.","","-","-","-","FM","7","5","0","17","2024-12-12 07:56:49","2024-12-12 07:56:49","7021"
"6536","MF2412004","-","","-","-","-","FM","7","6","0","17","2024-12-12 07:56:52","2024-12-12 07:56:52","7022"
"6537","MF2412004","-","","-","-","-","FM","7","7","0","17","2024-12-12 07:56:55","2024-12-12 07:56:55","7023"
"6538","MF2412004","•กล่องสวม","","-","-","-","FM","7","1","0","17","2024-12-12 07:58:17","2024-12-12 07:58:17","7025"
"6539","MF2412004","•กระดาษ พื้นสีขาว\r\nดังรูปภาพประกอบ","","20241212_145940_10.4.png","20241212_145940_10.4.png","10.4.png","FM","7","2","0","17","2024-12-12 07:59:41","2024-12-12 07:59:41","7026"
"6540","MF2412004","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-12 07:59:53","2024-12-12 07:59:53","7027"
"6541","MF2412004","-","","-","-","-","FM","7","4","0","17","2024-12-12 08:00:02","2024-12-12 08:00:02","7028"
"6542","MF2412004","•ความกว้างของถาดหลังขึ้นรูป 95.00 mm ± 1.90 mm. \r\n•ความยาว 26.56 mm ± 0.53 mm.\r\n•ความสูง 130.66 mm ± 2.61 mm.","","-","-","-","FM","7","5","0","17","2024-12-12 08:00:13","2024-12-12 08:00:13","7029"
"6543","MF2412004","•หาค่าเฉลี่ยซอง 10 ชิ้น = 123.80 g.\r\n•น้ำหนักเฉลี่ย 12.38 g./ซอง ± 0.62 g.","","-","-","-","FM","7","6","0","17","2024-12-12 08:00:45","2024-12-12 08:00:45","7030"
"6544","MF2412004","-","","-","-","-","FM","7","7","0","17","2024-12-12 08:00:49","2024-12-12 08:00:49","7031"
"6545","MF2412004","•ลงเคทองชื่อผลิตภัณฑ์ด้านหน้ากล่องสวม","","-","-","-","FM","7","8","0","17","2024-12-12 08:01:01","2024-12-12 08:01:01","7032"
"6546","MF2412004","•ถาดใส้ในล็อคขวด","","-","-","-","FM","7","1","0","17","2024-12-12 08:02:13","2024-12-12 08:02:13","7033"
"6547","MF2412004","•กระดาษ พื้นสีขาว\r\nดังรูปภาพประกอบ","","20241212_150231_ถาดใน.png","20241212_150231_ถาดใน.png","ถาดใน.png","FM","7","2","0","17","2024-12-12 08:02:32","2024-12-12 08:02:32","7034"
"6548","MF2412004","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-12 08:03:31","2024-12-12 08:03:31","7035"
"6549","MF2412004","-","","-","-","-","FM","7","4","0","17","2024-12-12 08:03:35","2024-12-12 08:03:35","7036"
"6550","MF2412004","•ความกว้างของถาดก่อนขึ้นรูป 119.00 mm ± 2.38 mm. \r\n•ความสูง 151.00 mm ± 3.02 mm.","","-","-","-","FM","7","5","0","17","2024-12-12 08:03:47","2024-12-12 08:03:47","7037"
"6551","MF2412004","•หาค่าเฉลี่ยซอง 10 ชิ้น = 65.20 g.\r\n•น้ำหนักเฉลี่ย 6.52 g./ซอง ± 0.32 g.","","-","-","-","FM","7","6","0","17","2024-12-12 08:03:57","2024-12-12 08:03:57","7038"
"6552","MF2412004","-","","-","-","-","FM","7","7","0","17","2024-12-12 08:04:02","2024-12-12 08:04:02","7039"
"6553","MF2412004","-","","-","-","-","FM","7","8","0","17","2024-12-12 08:04:04","2024-12-12 08:04:04","7040"
"6554","MF2412004","•ถาดกล่อง","","-","-","-","FM","7","1","0","17","2024-12-12 08:05:06","2024-12-12 08:05:06","7041"
"6555","MF2412004","•กระดาษ พื้นสีขาว\r\nดังรูปภาพประกอบ","","20241212_150540_10.2.png","20241212_150540_10.2.png","10.2.png","FM","7","2","0","17","2024-12-12 08:05:29","2024-12-12 08:05:41","7042"
"6556","MF2412004","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-12 08:05:48","2024-12-12 08:05:48","7043"
"6557","MF2412004","-","","-","-","-","FM","7","4","0","17","2024-12-12 08:06:15","2024-12-12 08:06:15","7044"
"6558","MF2412004","•ความกว้างของถาดหลังขึ้นรูป 93.00 mm ± 1.86 mm. \r\n•ความยาว 27.00 mm ± 0.54 mm.\r\n•ความสูง 130.00 mm ± 2.60 mm.","","-","-","-","FM","7","5","0","17","2024-12-12 08:06:25","2024-12-12 08:06:25","7045"
"6559","MF2412004","•หาค่าเฉลี่ยซอง 10 ชิ้น = 190.30 g.\r\n•น้ำหนักเฉลี่ย 19.03 g./ซอง ± 0.95 g.","","-","-","-","FM","7","6","0","17","2024-12-12 08:06:29","2024-12-12 08:06:42","7046"
"6560","MF2412004","-","","-","-","-","FM","7","7","0","17","2024-12-12 08:06:46","2024-12-12 08:06:46","7047"
"6561","MF2412004","-","","-","-","-","FM","7","8","0","17","2024-12-12 08:06:50","2024-12-12 08:06:50","7048"
"6562","MF2412004","•ขวดแก้วพื้นใส สกรีนสีทองหนาขวด\r\n•หัวปั๊มสีทอง + ฝาครอบสีทอง\r\n•กล่องสีขาว ลงเคทองชื่อผลิตภัณฑ์\r\n•กล่องเป็นรูปทรงไม่บิดเบี้ยว หรือ บุบ","","20241212_152003_10.1 (1).png","20241212_152003_10.1 (1).png","10.1 (1).png","FM","10","1","0","17","2024-12-12 08:08:11","2024-12-12 08:20:03","7049"
"6563","MF2412004","-","","-","-","-","FM","10","2","0","17","2024-12-12 08:11:55","2024-12-12 08:11:55","7050"
"6564","MF2412004","","","20241212_151211_10.2-side-down.png","20241212_151211_10.2-side-down.png","10.2-side-down.png","FM","10","3","0","17","2024-12-12 08:12:11","2024-12-12 08:12:11","7051"
"6565","MF2412004","•	ชริ้งฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","17","2024-12-12 08:12:22","2024-12-12 08:12:22","7052"
"6566","MF2412004","•160.46 g. ± 8.02 g.","","-","-","-","FM","10","5","0","17","2024-12-12 08:12:36","2024-12-12 08:12:36","7053"
"6567","MF2412004","-","","-","-","-","FM","7","8","0","19","2024-12-18 01:04:21","2024-12-18 01:04:21","7024"
"6568","MF2412006","•ขวด","","-","-","-","FM","7","1","0","17","2024-12-18 03:59:09","2024-12-18 03:59:09","7054"
"6569","MF2412006","•พลาสติก\r\n•โปร่งใส\r\nดังรูปภาพประกอบ","","20241218_110614_ขวด.png","20241218_110614_ขวด.png","ขวด.png","FM","7","2","0","17","2024-12-18 04:06:14","2024-12-18 04:06:14","7055"
"6570","MF2412006","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-18 04:06:24","2024-12-18 04:06:24","7056"
"6571","MF2412006","•79.90 g.","","-","-","-","FM","7","4","0","17","2024-12-18 04:06:31","2024-12-18 04:06:31","7057"
"6572","MF2412006","•ความกว้างเส้นผ่าศูนย์กลาง 37.98 mm ± 0.75 mm.\r\n•ความสูง 118.23 mm ± 2.36 mm","","-","-","-","FM","7","5","0","17","2024-12-18 04:06:45","2024-12-18 04:06:45","7058"
"6573","MF2412006","•น้ำหนัก 10 ชิ้น = 149.10 g.\r\n•น้ำหนักเฉลี่ย 14.91 g./ชิ้น ± 0.74 g.","","-","-","-","FM","7","6","0","17","2024-12-18 04:06:55","2024-12-18 04:06:55","7059"
"6574","MF2412006","•ต้องไม่พบการรั่วซึม บิ่น แตกร้าว","","-","-","-","FM","7","7","0","17","2024-12-18 04:07:07","2024-12-18 04:07:07","7060"
"6575","MF2412006","-","","-","-","-","FM","7","8","0","17","2024-12-18 04:07:13","2024-12-18 04:07:13","7061"
"6576","MF2412006","•หัวปั๊มพร้อมที่ล็อค","","-","-","-","FM","7","1","0","17","2024-12-18 04:07:41","2024-12-18 04:07:41","7062"
"6577","MF2412006","•พลาสติก สีขาว\r\n•สายดูดเคมี ใส\r\nดังรูปภาพประกอบ","","20241218_110757_หัวปั๊มพร้อมที่ล็อค.png","20241218_110757_หัวปั๊มพร้อมที่ล็อค.png","หัวปั๊มพร้อมที่ล็อค.png","FM","7","2","0","17","2024-12-18 04:07:57","2024-12-18 04:07:57","7063"
"6578","MF2412006","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-18 04:08:03","2024-12-18 04:08:03","7064"
"6579","MF2412006","-","","-","-","-","FM","7","4","0","17","2024-12-18 04:08:10","2024-12-18 04:08:10","7065"
"6580","MF2412006","•ความกว้างเส้นผ่าศูนย์กลาง 28.60 mm ± 0.57 mm.\r\n•ความสูง 150.82 mm ± 3.01 mm","","-","-","-","FM","7","5","0","17","2024-12-18 04:08:19","2024-12-18 04:08:19","7066"
"6581","MF2412006","•น้ำหนัก 10 ชิ้น = 131.60 g.\r\n•น้ำหนักเฉลี่ย 13.16 g./ชิ้น ± 0.65 g.","","-","-","-","FM","7","6","0","17","2024-12-18 04:08:27","2024-12-18 04:08:27","7067"
"6582","MF2412006","•ต้องไม่พบการรั่วซึม บิ่น แตกร้าว","","-","-","-","FM","7","7","0","17","2024-12-18 04:08:36","2024-12-18 04:08:36","7068"
"6583","MF2412006","-","","-","-","-","FM","7","8","0","17","2024-12-18 04:08:39","2024-12-18 04:08:39","7069"
"6584","MF2412006","•ฉลาก","","-","-","-","FM","7","1","0","17","2024-12-18 04:10:04","2024-12-18 04:10:04","7070"
"6585","MF2412006","•พลาสติก \r\n•พื้นสีน้ำตาลเข้ม และน้ำตาลอ่อน\r\nดังรูปภาพประกอบ","","20241218_111024_ฉลาก.png","20241218_111024_ฉลาก.png","ฉลาก.png","FM","7","2","0","17","2024-12-18 04:10:24","2024-12-18 04:10:24","7071"
"6586","MF2412006","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-18 04:10:58","2024-12-18 04:10:58","7072"
"6587","MF2412006","-","","-","-","-","FM","7","4","0","17","2024-12-18 04:11:06","2024-12-18 04:12:06","7073"
"6588","MF2412006","•ความกว้าง 118.00 mm ± 2.36 mm.\r\n•ความสูง 90.00 mm ± 1.80 mm","","-","-","-","FM","7","5","0","17","2024-12-18 04:11:17","2024-12-18 04:12:01","7074"
"6589","MF2412006","-","","-","-","-","FM","7","8","0","17","2024-12-18 04:11:31","2024-12-18 04:11:31","7077"
"6590","MF2412006","•ต้องไม่พบการฉีกขาด สกรีนหลุดหาย","","-","-","-","FM","7","7","0","17","2024-12-18 04:11:36","2024-12-18 04:11:36","7076"
"6591","MF2412006","•น้ำหนัก 10 ชิ้น = 14.10 g.\r\n•น้ำหนักเฉลี่ย 1.41 g./ชิ้น ± 0.07 g.","","-","-","-","FM","7","6","0","17","2024-12-18 04:11:44","2024-12-18 04:11:44","7075"
"6592","MF2412006","•กระดาษ\r\n•พื้นสีน้ำตาลเข้ม และน้ำตาลอ่อน\r\nดังรูปภาพประกอบ","","20241218_111240_กล่อง.png","20241218_111240_กล่อง.png","กล่อง.png","FM","7","2","0","17","2024-12-18 04:12:40","2024-12-18 04:12:40","7079"
"6593","MF2412006","•กล่อง","","-","-","-","FM","7","1","0","17","2024-12-18 04:12:48","2024-12-18 04:12:48","7078"
"6594","MF2412006","•ความกว้าง 43.00 mm ± 0.86 mm.\r\n•ความยาว 43.00 mm ± 0.86 mm.\r\n•ความสูง 153.00 mm ± 3.06 mm","","-","-","-","FM","7","5","0","17","2024-12-18 04:13:00","2024-12-18 04:13:00","7082"
"6595","MF2412006","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2024-12-18 04:13:10","2024-12-18 04:13:10","7080"
"6596","MF2412006","-","","-","-","-","FM","7","4","0","17","2024-12-18 04:13:13","2024-12-18 04:13:13","7081"
"6597","MF2412006","•ต้องไม่พบการฉีกขาด สกรีนหลุดหาย","","-","-","-","FM","7","7","0","17","2024-12-18 04:13:26","2024-12-18 04:13:26","7084"
"6598","MF2412006","•น้ำหนัก 10 ชิ้น = 134.10 g.\r\n•น้ำหนักเฉลี่ย 13.41 g./ชิ้น ± 0.67 g.","","-","-","-","FM","7","6","0","17","2024-12-18 04:13:34","2024-12-18 04:13:34","7083"
"6599","MF2412006","-","","-","-","-","FM","7","8","0","17","2024-12-18 04:13:40","2024-12-18 04:13:40","7085"
"6600","MF2412006","•กล่องกระดาษคลือบเงา \r\n•กล่องเรียบเนียนมันวาว \r\n•พิมพ์สีม่วงพิมพ์รายละเอียดรอบด้าน \r\nดังรูปภาพประกอบ","","20241218_111553_10.1.png","20241218_111553_10.1.png","10.1.png","FM","10","1","0","17","2024-12-18 04:15:53","2024-12-18 04:15:53","7086"
"6601","MF2412006","","","20241218_111604_10.2.png","20241218_111604_10.2.png","10.2.png","FM","10","2","0","17","2024-12-18 04:16:04","2024-12-18 04:16:04","7087"
"6602","MF2412006","","","20241218_111617_กล่อง.png","20241218_111617_กล่อง.png","กล่อง.png","FM","10","3","0","17","2024-12-18 04:16:17","2024-12-18 04:16:17","7088"
"6603","MF2412006","•ชริ้งฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","17","2024-12-18 04:16:27","2024-12-18 04:16:27","7089"
"6604","MF2412006","•122.76 g. ± 6.13 g.","","-","-","-","FM","10","5","0","17","2024-12-18 04:16:36","2024-12-18 04:16:36","7090"
"6605","MF2411002","•หลอด","","-","-","-","FM","7","1","0","17","2025-01-22 07:02:35","2025-01-22 07:02:35","7091"
"6606","MF2411002","•พลาสติก พื้นสีครีม\r\nดังรูปภาพประกอบ","","20250122_140305_หลอด.png","20250122_140305_หลอด.png","หลอด.png","FM","7","2","0","17","2025-01-22 07:03:05","2025-01-22 07:03:05","7092"
"6607","MF2411002","•เรียบเนียน มีความด้าน","","-","-","-","FM","7","3","0","17","2025-01-22 07:06:06","2025-01-22 07:06:06","7093"
"6608","MF2411002","•30 g.","","-","-","-","FM","7","4","0","17","2025-01-22 07:06:13","2025-01-22 07:06:13","7094"
"6609","MF2411002","•ความกว้าง 53.23 mm ± 1.06 mm\r\n•ความกว้างปากขวด 15.42 mm ± 0.30 mm\r\n•ความสูง 90.54 mm ± 1.81 mm","","-","-","-","FM","7","5","0","17","2025-01-22 07:06:41","2025-01-22 07:06:41","7095"
"6610","MF2411002","•น้ำหนัก 10 ชิ้น = 57.10 g.\r\n•น้ำหนักเฉลี่ย 5.71 g./ชิ้น ± 0.28 g.","","-","-","-","FM","7","6","0","17","2025-01-22 07:06:54","2025-01-22 07:06:54","7096"
"6611","MF2411002","•ต้องไม่พบการรั่วซึม แตก ร้าว และสกรีนหลุด","","-","-","-","FM","7","7","0","17","2025-01-22 07:07:27","2025-01-22 07:07:27","7097"
"6612","MF2411002","-","","-","-","-","FM","7","8","0","17","2025-01-22 07:07:33","2025-01-22 07:07:33","7098"
"6613","MF2411002","•หัวปั๊มสุญญากาศ","","-","-","-","FM","7","1","0","17","2025-01-22 07:09:31","2025-01-22 07:09:31","7099"
"6614","MF2411002","•พลาสติก พื้นสีขาว\r\nดังรูปภาพประกอบ","","20250122_140946_หัวปั๊มสุญญากาศ.png","20250122_140946_หัวปั๊มสุญญากาศ.png","หัวปั๊มสุญญากาศ.png","FM","7","2","0","17","2025-01-22 07:09:46","2025-01-22 07:09:46","7100"
"6615","MF2411002","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2025-01-22 07:09:55","2025-01-22 07:09:55","7101"
"6616","MF2411002","-","","-","-","-","FM","7","4","0","17","2025-01-22 07:10:12","2025-01-22 07:10:12","7102"
"6617","MF2411002","•ความกว้าง 43.17 mm ± 0.86 mm\r\n•ความสูง 46.57 mm ± 0.93 mm","","-","-","-","FM","7","5","0","17","2025-01-22 07:10:20","2025-01-22 07:10:20","7103"
"6618","MF2411002","•น้ำหนัก 10 ชิ้น = 68.50 g.\r\n•น้ำหนักเฉลี่ย 6.85 g./ชิ้น ± 0.34 g.","","-","-","-","FM","7","6","0","17","2025-01-22 07:10:31","2025-01-22 07:10:31","7104"
"6619","MF2411002","-","","-","-","-","FM","7","8","0","17","2025-01-22 07:10:40","2025-01-22 07:10:40","7106"
"6620","MF2411002","•ต้องไม่พบการรั่วซึม แตก ร้าว และสกรีนหลุด","","-","-","-","FM","7","7","0","17","2025-01-22 07:10:50","2025-01-22 07:10:50","7105"
"6621","MF2411002","•ฝาครอบ","","-","-","-","FM","7","1","0","17","2025-01-22 07:14:08","2025-01-22 07:14:08","7107"
"6622","MF2411002","•พลาสติก พื้นสีขาว\r\nดังรูปภาพประกอบ","","20250122_141420_ฝาครอบ.png","20250122_141420_ฝาครอบ.png","ฝาครอบ.png","FM","7","2","0","17","2025-01-22 07:14:20","2025-01-22 07:14:20","7108"
"6623","MF2411002","•เรียบเนียน มีความด้าน","","-","-","-","FM","7","3","0","17","2025-01-22 07:15:42","2025-01-22 07:15:42","7109"
"6624","MF2411002","-","","-","-","-","FM","7","4","0","17","2025-01-22 07:15:57","2025-01-22 07:15:57","7110"
"6627","MF2411002","•ความกว้าง 42.72 mm ± 0.85 mm\r\n•ความสูง 39.58 mm ± 0.79 mm","","-","-","-","FM","7","5","0","17","2025-01-22 07:16:16","2025-01-22 07:16:16","7111"
"6628","MF2411002","•น้ำหนัก 10 ชิ้น = 67.90 g.\r\n•น้ำหนักเฉลี่ย 6.79 g./ชิ้น ± 0.33 g.","","-","-","-","FM","7","6","0","17","2025-01-22 07:16:47","2025-01-22 07:16:47","7112"
"6629","MF2411002","-","","-","-","-","FM","7","8","0","17","2025-01-22 07:16:56","2025-01-22 07:16:56","7114"
"6630","MF2411002","•ต้องไม่พบการรั่วซึม แตก ร้าว และสกรีนหลุด","","-","-","-","FM","7","7","0","17","2025-01-22 07:17:01","2025-01-22 07:17:01","7113"
"6631","MF2411002","•กล่อง","","-","-","-","FM","7","1","0","17","2025-01-22 07:25:50","2025-01-22 07:25:50","7115"
"6632","MF2411002","•กระดาษ พื้นสีส้ม\r\nดังรูปภาพประกอบ","","20250122_142722_กล่อง.png","20250122_142722_กล่อง.png","กล่อง.png","FM","7","2","0","17","2025-01-22 07:27:22","2025-01-22 07:27:22","7116"
"6633","MF2411002","•เรียบเนียน","","-","-","-","FM","7","3","0","17","2025-01-22 08:00:02","2025-01-22 08:00:02","7117"
"6634","MF2411002","-","","-","-","-","FM","7","4","0","17","2025-01-22 08:00:10","2025-01-22 08:00:10","7118"
"6635","MF2411002","•ความกว้าง 50.00 mm ± 1.00 mm\r\n•ความยาว 50.00 mm ± 1.00 mm\r\n•ความสูง 136.00 mm ± 2.72 mm","","-","-","-","FM","7","5","0","17","2025-01-22 08:00:26","2025-01-22 08:00:26","7119"
"6636","MF2411002","•น้ำหนัก 10 ชิ้น = 179.80 g.\r\n•น้ำหนักเฉลี่ย 17.98 g./ชิ้น ± 0.89 g.","","-","-","-","FM","7","6","0","17","2025-01-22 08:00:36","2025-01-22 08:00:36","7120"
"6637","MF2411002","•ต้องไม่พบการฉีกขาด เปื้อน สกรีนหาย","","-","-","-","FM","7","7","0","17","2025-01-22 08:00:47","2025-01-22 08:00:47","7121"
"6638","MF2411002","•สกรีนรายละเอียดรอบกล่อง","","-","-","-","FM","7","8","0","17","2025-01-22 08:00:57","2025-01-22 08:00:57","7122"
"6639","MF2411002","•กล่องกระกาษ\r\n•ตัวกล่องพื้นสีครีม พิมพ์รายละเอียดรอบด้าน\r\n•กล่องทึบแสง","","20250122_151536_10.1 (2) (1).png","20250122_151536_10.1 (2) (1).png","10.1 (2) (1).png","FM","10","1","0","17","2025-01-22 08:02:26","2025-01-22 08:15:36","7123"
"6640","MF2411002","-","","-","-","-","FM","10","2","0","17","2025-01-22 08:02:39","2025-01-22 08:02:39","7124"
"6641","MF2411002","","","20250122_151546_10.2.png","20250122_151546_10.2.png","10.2.png","FM","10","3","0","17","2025-01-22 08:02:53","2025-01-22 08:15:47","7125"
"6642","MF2411002","•ชริ้งฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","17","2025-01-22 08:03:07","2025-01-22 08:03:07","7126"
"6643","MF2411002","•67.52 g. ± 3.37 g.","","-","-","-","FM","10","5","0","17","2025-01-22 08:03:21","2025-01-22 08:03:21","7127"
"6644","MF2411006","•	กล่องกระดาษ\r\n•	พิมพ์สีเหลือง / สีทอง \r\n•	พิมพ์รายละเอียดรอบด้าน \r\nดังรูปภาพประกอบ","","20250428_174000_picture1.png","20250428_174000_picture1.png","Picture1.png","FM","7","2","0","47","2025-04-28 10:40:00","2025-04-28 10:40:00","7129"
"6645","MF2411006","เรียบเนียน","","-","-","-","FM","7","3","0","47","2025-04-28 10:40:25","2025-04-28 10:40:25","7130"
"6646","MF2411006","-","","-","-","-","FM","7","4","0","47","2025-04-28 10:40:36","2025-04-28 10:40:36","7131"
