"id","formula_masters_id","topic_masters_id","registration_document_id","product_code","bmr_lot","bmr_dom","bmr_pamount","bmr_ind","record_status","month_number","batch_size","theoretical_yield","theoretical_yield_percent","standard_yield","standard_yield_percent","actual_yield","actual_yield_percent","lost_the_mixing_process","lost_the_mixing_process_percent","text_note1","year_number","users_id","document_statuses_id","created_at","updated_at"
"5023","MF2502010","2","FM-PD-09","LMS42","LMS42L03B05","06/11/2025","213.1600","06/11/2025","1","5","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-05-30 09:25:05","2025-05-30 09:25:22"
"5024","MF2502010","2","FM-PD-09","LMS42","LMS42L03B06","06/11/2025","213.1600","06/11/2025","1","5","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-05-30 09:26:06","2025-05-30 09:26:27"
"5025","MF2503014","2","FM-PD-09","HPS50","HPS50L02B18","06/12/2025","100.0000","06/12/2025","1","5","","","","","","","","","","","2025","49","2","2025-05-30 09:30:14","2025-05-30 09:30:30"
"5026","MF2503014","2","FM-PD-09","HPS50","HPS50L02B19","06/11/2025","100.0000","06/11/2025","1","5","","","","","","","","","","","2025","49","2","2025-05-30 09:31:05","2025-05-30 09:31:14"
"5027","MF2503014","2","FM-PD-09","HPS50","HPS50L02B19","06/12/2025","100.0000","06/12/2025","1","5","","","","","","","","","","","2025","49","2","2025-05-30 09:32:26","2025-05-30 09:32:32"
"5028","MF2503014","2","FM-PD-09","HPS50","HPS50L02B20","06/12/2025","40.0000","06/12/2025","1","5","","","","","","","","","","","2025","49","2","2025-05-30 09:33:04","2025-05-30 09:33:15"
"5029","MF2302010","2","FM-PD-09","HBC30","HBC30L13B01","06/12/2025","42.0000","06/12/2025","1","5","","","","","","","","","","","2025","49","2","2025-05-30 09:34:45","2025-05-30 09:34:50"
"5030","MF2301016","2","FM-PD-09","PSG7","PSG7L13B01","06/13/2025","107.1000","06/13/2025","1","5","","","","","","","","","","จำนวนตามทฤษฎี 105 kg + Loss 2% (2.10 kg) = จำนวนที่ต้องผลิต 107.10 kg","2025","49","2","2025-05-30 09:47:34","2025-05-30 09:47:45"
"5031","MF2502011","2","FM-PD-09","LAS42","LAS42L03B07","06/13/2025","213.1600","06/13/2025","1","5","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-05-30 10:00:02","2025-05-30 10:00:38"
"5032","MF2502011","2","FM-PD-09","LAS42","LAS42L03B08","06/13/2025","213.1600","06/13/2025","1","5","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-05-30 10:01:17","2025-05-30 10:01:44"
"5033","MF2502010","2","FM-PD-09","LMS42","LMS42L03B07","06/13/2025","213.1600","06/13/2025","1","5","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-05-30 10:02:25","2025-05-30 10:02:37"
"5034","MF2502010","2","FM-PD-09","LMS42","LMS42L03B08","06/13/2025","213.1600","06/13/2025","1","5","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-05-30 10:03:09","2025-05-30 10:03:24"
"5035","MF2301016","2","FM-PD-09","PSG7","PSG7L16B01","06/13/2025","106.6000","06/13/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 105 kg + Loss 2% (2.10 kg) = จำนวนที่ต้องผลิต 107.10 kg","2025","49","2","2025-06-02 02:32:41","2025-06-02 02:35:20"
"5036","MF2505008","2","FM-PD-09","CCS30","CCS30L01B04","06/09/2025","20.6000","06/09/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 20 kg. + Loss 3% (0.6 kg.) = จำนวนที่ต้องผลิต 20.60 kg.","2025","25","2","2025-06-04 07:53:28","2025-06-04 07:54:01"
"5037","MF2505018","2","FM-PD-09","Tester","TesterL02B01","06/10/2025","25.2500","06/10/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 25 kg. + loss 1% ( 0.25 kg.) = จำนวนที่ต้องผลิต 25.25 kg.","2025","25","2","2025-06-05 04:08:14","2025-06-05 04:09:37"
"5038","MF2505018","2","FM-PD-09","MDL50","MDL50L02B01","06/10/2025","25.2500","06/10/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 25 kg. + loss 1% (0.25 kg.) = จำนวนที่ต้องผลิต 25.25 kg.","2025","34","2","2025-06-05 07:03:45","2025-06-05 07:07:03"
"5039","MF2504012","2","FM-PD-09","LMR160","LMR160L02B09","06/11/2025","306.0300","06/11/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 07:58:21","2025-06-05 07:58:44"
"5040","MF2504012","2","FM-PD-09","LMR160","LMR160L02B10","06/11/2025","306.0300","06/11/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 07:59:35","2025-06-05 08:00:03"
"5041","MF2504012","2","FM-PD-09","LMR160","LMR160L02B11","06/11/2025","306.0300","06/11/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:00:39","2025-06-05 08:01:00"
"5042","MF2504012","2","FM-PD-09","LMR160","LMR160L02B12","06/11/2025","306.0300","06/11/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:01:38","2025-06-05 08:02:01"
"5043","MF2504012","2","FM-PD-09","LMR160","LMR160L02B13","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:02:48","2025-06-05 08:03:06"
"5044","MF2504012","2","FM-PD-09","LMR160","LMR160L02B14","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:03:49","2025-06-05 08:04:07"
"5045","MF2504012","2","FM-PD-09","LMR160","LMR160L02B15","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:04:54","2025-06-05 08:05:48"
"5046","MF2504012","2","FM-PD-09","LMR160","LMR160L02B16","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:06:19","2025-06-05 08:06:43"
"5047","MF2504015","2","FM-PD-09","LAR160","LAR160L02B07","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:07:46","2025-06-05 08:07:59"
"5048","MF2504015","2","FM-PD-09","LAR160","LAR160L02B08","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:08:40","2025-06-05 08:08:58"
"5049","MF2504015","2","FM-PD-09","LAR160","LAR160L02B09","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:09:32","2025-06-05 08:09:40"
"5050","MF2504015","2","FM-PD-09","LAR160","LAR160L02B10","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:10:27","2025-06-05 08:10:45"
"5051","MF2504015","2","FM-PD-09","LAR160","LAR160L02B11","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:11:22","2025-06-05 08:11:33"
"5052","MF2504015","2","FM-PD-09","LAR160","LAR160L02B12","06/12/2025","306.0300","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-05 08:12:07","2025-06-05 08:13:08"
"5053","MF2312002","2","FM-PD-09","THS30","THS30L07B05","06/16/2025","87.3600","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 84 kg. + Loss 4% (3.36 kg.) = จำนวนที่ต้องผลิต 87.36 kg.","2025","49","2","2025-06-09 06:25:49","2025-06-09 06:27:06"
"5054","MF2502011","2","FM-PD-09","LAS42","LAS42L03B09","06/16/2025","213.1600","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:42:07","2025-06-09 06:42:51"
"5055","MF2502011","2","FM-PD-09","LAS42","LAS42L03B10","06/16/2025","213.1600","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:44:20","2025-06-09 06:45:09"
"5056","MF2502010","2","FM-PD-09","LMS42","LMS42L03B09","06/16/2025","213.1600","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:47:06","2025-06-09 06:47:33"
"5057","MF2502010","2","FM-PD-09","LMS42","LMS42L03B10","06/16/2025","213.1600","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:48:51","2025-06-09 06:49:19"
"5058","MF2502011","2","FM-PD-09","LAS42","LAS42L03B11","06/17/2025","213.1600","06/17/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:50:56","2025-06-09 06:51:34"
"5059","MF2502011","2","FM-PD-09","LAS42","LAS42L03B12","06/17/2025","213.1600","06/17/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:52:54","2025-06-09 06:53:08"
"5060","MF2502010","2","FM-PD-09","LMS42","LMS42L03B11","06/17/2025","213.1600","06/17/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:53:54","2025-06-09 06:54:08"
"5061","MF2502010","2","FM-PD-09","LMS42","LMS42L03B12","06/17/2025","213.1600","06/17/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-09 06:56:03","2025-06-09 06:56:24"
"5062","MF2503001","2","FM-PD-09","HAS50","HAS50L07B06","06/19/2025","120.0000","06/19/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-09 06:58:47","2025-06-09 06:58:53"
"5063","MF2503001","2","FM-PD-09","HAS50","HAS50L07B07","06/19/2025","120.0000","06/19/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-09 06:59:39","2025-06-09 06:59:46"
"5064","MF2503001","2","FM-PD-09","HAS50","HAS50L07B08","06/19/2025","120.0000","06/19/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-09 07:00:22","2025-06-09 07:00:28"
"5065","MF2503001","2","FM-PD-09","HAS50","HAS50L07B09","06/20/2025","120.0000","06/20/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-09 07:01:11","2025-06-09 07:01:18"
"5066","MF2503001","2","FM-PD-09","HAS50","HAS50L07B10","06/20/2025","20.0000","06/20/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-09 07:02:06","2025-06-09 07:02:13"
"5067","MF2504015","2","FM-PD-09","LAR160","LAR160L02B12","06/12/2025","102.0100","06/12/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 101 kg + Loss 1% (1.01 kg) = จำนวนที่ต้องผลิต 102.01 kg","2025","49","2","2025-06-10 02:37:10","2025-06-10 02:37:59"
"5068","MF2503012","2","FM-PD-09","HUA50","HUA50L02B18","06/13/2025","100.0000","06/13/2025","1","6","","","","","","","","","","","2025","48","2","2025-06-10 02:57:49","2025-06-10 02:59:18"
"5069","MF2503012","2","FM-PD-09","HUA50","HUA50L02B19","06/13/2025","100.0000","06/13/2025","1","6","","","","","","","","","","","2025","48","2","2025-06-10 02:59:55","2025-06-10 03:00:29"
"5070","MF2503012","2","FM-PD-09","HUA50","HUA50L02B20","06/13/2025","50.0000","06/13/2025","1","6","","","","","","","","","","","2025","48","2","2025-06-10 03:01:09","2025-06-10 03:01:22"
"5071","MF2302001","2","FM-PD-09","DJH45","DJH45L06B25","06/16/2025","78.2100","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 76.68 kg. + loss 2.00 % (1.53 kg.) = จำนวนที่ต้องการ 78.21 kg.","2025","49","2","2025-06-10 04:15:38","2025-06-10 04:17:18"
"5072","MF2302001","2","FM-PD-09","DJH45","DJH45L06B26","06/16/2025","78.2100","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 76.68 kg. + loss 2.00 % (1.53 kg.) = จำนวนที่ต้องการ 78.21 kg.","2025","49","2","2025-06-10 04:19:02","2025-06-10 04:19:30"
"5073","MF2302001","2","FM-PD-09","DJH45","DJH45L06B27","06/16/2025","78.2100","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 76.68 kg. + loss 2.00 % (1.53 kg.) = จำนวนที่ต้องการ 78.21 kg.","2025","49","2","2025-06-10 04:19:57","2025-06-10 04:20:29"
"5074","MF2302001","2","FM-PD-09","DJH45","DJH45L06B28","06/16/2025","78.2100","06/16/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 76.68 kg. + loss 2.00 % (1.53 kg.) = จำนวนที่ต้องการ 78.21 kg.","2025","49","2","2025-06-10 04:21:09","2025-06-10 04:21:46"
"5075","MF2503012","2","FM-PD-09","HUA50","HUA50L02B18","06/16/2025","100.0000","06/16/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 07:27:01","2025-06-11 07:27:19"
"5076","MF2503012","2","FM-PD-09","HUA50","HUA50L02B19","06/16/2025","100.0000","06/16/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 07:28:04","2025-06-11 07:28:15"
"5077","MF2503012","2","FM-PD-09","HUA50","HUA50L02B20","06/16/2025","50.0000","06/16/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 07:28:59","2025-06-11 07:29:03"
"5078","MF2301023","2","FM-PD-09","YCN120","YCN120L03B01","06/17/2025","93.9900","06/17/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องผลิต 102.20  kg.","2025","49","2","2025-06-11 07:32:57","2025-06-11 07:40:51"
"5079","MF2301023","2","FM-PD-09","YCN120","YCN120L03B02","06/17/2025","93.9900","06/17/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องผลิต 102.20  kg.","2025","49","2","2025-06-11 07:42:03","2025-06-11 07:42:41"
"5080","MF2301023","2","FM-PD-09","YCN120","YCN120L03B03","06/17/2025","93.9900","06/17/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องผลิต 102.20  kg.","2025","49","2","2025-06-11 07:43:12","2025-06-11 07:43:30"
"5081","MF2503014","2","FM-PD-09","HPS50","HPS50L02B21","06/17/2025","100.0000","06/17/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 07:52:13","2025-06-11 07:52:26"
"5082","MF2503014","2","FM-PD-09","HPS50","HPS50L02B22","06/17/2025","100.0000","06/17/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 07:52:59","2025-06-11 07:53:03"
"5083","MF2301023","2","FM-PD-09","YCN120","YCN120L03B04","06/18/2025","93.9900","06/18/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องผลิต 102.20  kg.","2025","49","2","2025-06-11 09:21:57","2025-06-11 09:22:28"
"5084","MF2301023","2","FM-PD-09","YCN120","YCN120L03B05","06/18/2025","93.9900","06/18/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องผลิต 102.20  kg.","2025","49","2","2025-06-11 09:22:56","2025-06-11 09:23:04"
"5085","MF2301023","2","FM-PD-09","YCN120","YCN120L03B06","06/18/2025","93.9900","06/18/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องผลิต 102.20  kg.","2025","49","2","2025-06-11 09:23:41","2025-06-11 09:23:47"
"5086","MF2503014","2","FM-PD-09","HPS50","HPS50L02B23","06/18/2025","100.0000","06/18/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 09:26:10","2025-06-11 09:26:12"
"5087","MF2503014","2","FM-PD-09","HPS50","HPS50L02B24","06/18/2025","100.0000","06/18/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 09:26:43","2025-06-11 09:26:49"
"5088","MF2503014","2","FM-PD-09","HPS50","HPS50L02B25","06/19/2025","100.0000","06/19/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 09:27:28","2025-06-11 09:27:34"
"5089","MF2503014","2","FM-PD-09","HPS50","HPS50L02B26","06/19/2025","109.8800","06/19/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 09:28:04","2025-06-11 09:28:05"
"5090","MF2503012","2","FM-PD-09","HUA50","HUA50L02B21","06/20/2025","100.0000","06/20/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 10:17:09","2025-06-11 10:17:16"
"5091","MF2503012","2","FM-PD-09","HUA50","HUA50L02B22","06/20/2025","100.0000","06/20/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 10:17:44","2025-06-11 10:17:50"
"5092","MF2503012","2","FM-PD-09","HUA50","HUA50L02B23","06/20/2025","100.0000","06/20/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 10:18:32","2025-06-11 10:18:34"
"5093","MF2503012","2","FM-PD-09","HUA50","HUA50L02B24","06/20/2025","100.0000","06/20/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 10:19:08","2025-06-11 10:19:09"
"5094","MF2503012","2","FM-PD-09","HUA50","HUA50L02B25","06/20/2025","100.0000","06/20/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-11 10:19:34","2025-06-11 10:19:43"
"5095","MF2502011","2","FM-PD-09","LAS42","LAS42L03B13","06/23/2025","213.1600","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-12 02:30:51","2025-06-12 02:31:42"
"5096","MF2502011","2","FM-PD-09","LAS42","LAS42L03B14","06/23/2025","213.1600","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-12 02:33:18","2025-06-12 02:33:52"
"5097","MF2502011","2","FM-PD-09","LAS42","LAS42L03B15","06/24/2025","213.1600","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-12 02:34:38","2025-06-12 02:35:02"
"5098","MF2502011","2","FM-PD-09","LAS42","LAS42L03B16","06/24/2025","213.1600","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-12 02:36:08","2025-06-12 02:36:22"
"5099","MF2502011","2","FM-PD-09","LAS42","LAS42L03B17","06/25/2025","213.1600","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-12 02:37:01","2025-06-12 02:37:09"
"5100","MF2502011","2","FM-PD-09","LAS42","LAS42L03B18","06/25/2025","213.1600","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-12 02:38:04","2025-06-12 02:57:05"
"5101","MF2502010","2","FM-PD-09","LMS42","LMS42L03B13","06/23/2025","213.1600","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","48","2","2025-06-12 03:04:40","2025-06-12 03:04:49"
"5102","MF2502010","2","FM-PD-09","LMS42","LMS42L03B14","06/23/2025","213.1600","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","48","2","2025-06-12 03:05:19","2025-06-12 03:05:35"
"5103","MF2502010","2","FM-PD-09","LMS42","LMS42L03B15","06/24/2025","213.1600","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","48","2","2025-06-12 03:06:56","2025-06-12 03:07:07"
"5104","MF2502010","2","FM-PD-09","LMS42","LMS42L03B16","06/24/2025","213.1600","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","48","2","2025-06-12 03:07:43","2025-06-12 03:07:54"
"5105","MF2502010","2","FM-PD-09","LMS42","LMS42L03B17","06/25/2025","213.1600","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","48","2","2025-06-12 03:08:32","2025-06-12 03:08:59"
"5106","MF2502010","2","FM-PD-09","LMS42","LMS42L03B18","06/25/2025","213.1600","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","48","2","2025-06-12 03:09:30","2025-06-12 03:09:44"
"5107","MF2301023","2","FM-PD-09","YCN120","YCN120","06/13/2025","93.9900","06/13/2025","1","6","","","","","","","","","","","2025","25","1","2025-06-13 02:16:55","2025-06-13 02:16:55"
"5108","MF2506002","2","FM-PD-09","TDC50","TDC50L01B01","06/20/2025","10.2000","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 10 kg + Loss 2% (0.20 kg) = จำนวนที่ต้องผลิต 10.20 kg","2025","49","2","2025-06-16 03:06:04","2025-06-16 03:07:54"
"5109","MF2506002","2","FM-PD-09","TDC50","TDC50L01B02","06/23/2025","40.8000","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 40 kg + Loss 2% (0.80 kg) = จำนวนที่ต้องผลิต 40.80 kg","2025","49","2","2025-06-16 03:08:55","2025-06-16 03:10:01"
"5110","MF2503012","2","FM-PD-09","HUA50","HUA50L02B26","06/23/2025","100.0000","06/23/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-16 03:13:27","2025-06-16 03:13:32"
"5111","MF2503012","2","FM-PD-09","HUA50","HUA50L02B27","06/23/2025","76.6500","06/23/2025","1","6","","","","","","","","","","","2025","49","2","2025-06-16 03:13:57","2025-06-16 03:13:59"
"5112","MF2502011","2","FM-PD-09","LAS42","LAS42","06/16/2025","439.6800","06/16/2025","1","6","","","","","","","","","","","2025","25","1","2025-06-16 07:52:33","2025-06-16 07:52:33"
"5113","MF2502010","2","FM-PD-09","LMS42","LMS42","06/16/2025","439.6800","06/16/2025","1","6","","","","","","","","","","","2025","25","2","2025-06-16 07:53:26","2025-06-16 07:53:29"
"5114","MF2502010","2","FM-PD-09","LMS42","LMS42","06/16/2025","469.6800","06/16/2025","1","6","","","","","","","","","","","2025","25","2","2025-06-16 10:32:48","2025-06-16 10:33:02"
"5115","MF2501004","2","FM-PD-09","CAS30","CAS30L04B01","06/24/2025","15.8500","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 15.54 kg. + loss 2.00 % (0.31 kg.) = จำนวนที่ต้องการ 15.85 kg.","2025","49","2","2025-06-17 02:16:09","2025-06-17 02:17:08"
"5116","MF2505016","2","FM-PD-09","COC100","COC100L01B02","06/24/2025","1.3600","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 1.30 kg. + loss 5.00 % (0.07 kg.) = จำนวนที่ต้องการ 1.37 kg.","2025","49","2","2025-06-17 02:20:52","2025-06-17 02:27:33"
"5117","MF2303015","2","FM-PD-09","FBT150","FBT150L12B01","06/26/2025","100.4500","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 1% (1 kg.) = จำนวนที่ต้องการ 101 kg.","2025","49","2","2025-06-17 02:29:33","2025-06-17 02:33:42"
"5118","MF2303015","2","FM-PD-09","FBT150","FBT150L12B02","06/26/2025","100.4500","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 1% (1 kg.) = จำนวนที่ต้องการ 101 kg.","2025","49","2","2025-06-17 02:34:58","2025-06-17 02:35:39"
"5119","MF2303015","2","FM-PD-09","FBT150","FBT150L12B03","06/26/2025","100.4500","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 1% (1 kg.) = จำนวนที่ต้องการ 101 kg.","2025","49","2","2025-06-17 02:36:40","2025-06-17 02:36:53"
"5120","MF2303015","2","FM-PD-09","FBT150","FBT150L12B04","06/26/2025","100.4500","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 1% (1 kg.) = จำนวนที่ต้องการ 101 kg.","2025","49","2","2025-06-17 02:37:26","2025-06-17 02:37:44"
