id,rm_code,trade_name,inci_name,supplier,set_decimal,rm_cost,company_name,companies_id,companies_share_status,lead_time,users_id,record_status,created_at,updated_at
2702,SAM-PhytoCide Aspen Bark Extract Powder,PhytoCide Aspen Bark Extract Powder,Populus Tremuloides Bark Extract,Active Micro Technologies LLC,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-01-21 16:41:34,2025-01-21 16:41:34
2703,RDEXP00001,Plum Flavour Powder,Plum Flavour Powder,CIS,3,1200.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 09:54:14,2025-04-01 17:00:30
2704,RDEXP00002,Pineapple Flavour Powder,Pineapple Flavour Powder,TCFF,3,1000.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 09:55:43,2025-01-22 09:59:58
2705,RDEXM00001,Mix Vegetable Powder,Spinach Powder/Broccoli Powder/Barley Grass Powder/Cauliflower Powder/Celery Powder,Triple nine,3,1250.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 09:56:51,2025-01-22 09:59:45
2707,RMSNS00020,SODIUM CHLORIDE,"NaCl, PURE DRIED REFINED SALT",บ้านกิจโชค,2,14.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 10:05:59,2025-03-03 14:54:42
2708,RMSNA00002,Ascorbic Acid,Ascorbic Acid (Vitamin C),BRONSON,3,330.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 10:06:51,2025-01-22 10:08:07
2709,SAM-Juniper Berry oil,Juniper Berry,Juniperus Communis Fruit Oil,"Jedwards International, Inc.",3,10000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-01-22 10:28:00,2025-01-22 10:28:00
2711,RDEXO00001,Olea25,Olive Oil Extract,3C,3,70000.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 13:13:10,2025-01-22 13:20:39
2712,RDEXA00001,Apple Powder,Apple Powder,Nufitech,3,650.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 13:13:22,2025-01-22 13:38:58
2713,RDEXB00002,Blueberry Powder,Blueberry Powder,Nufitech,3,1550.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 13:18:03,2025-01-22 14:24:51
2714,RDEXC00001,Carrot Powder,Carrot Powder,Nufitech,3,650.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 13:20:44,2025-01-22 13:39:25
2715,RDEXT00001,Tomato Powder,Tomato Powder RTP-50,Nufitech,3,600.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 13:22:27,2025-01-22 14:24:07
2716,RDEXP00003,Pomegranate Encapsulates Flavour CFB00381,Pomegranate Encapsulates CFB00381,City Flower,3,880.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-22 13:26:05,2025-01-22 16:44:18
2718,SAM-CG-EDP3 (Oligopeptide-24),CG-EDP3 (Oligopeptide-24),Oligopeptide-24,Catalite,3,24500.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-01-22 15:09:23,2025-01-22 15:56:05
2719,SAM-Shiloxome™,Shiloxome™,"Water, Propanediol, Yeast Extract,  Xanthan Gum, Pentylene Glycol, Levulinic Acid, Glyceryl Caprylate",maxworth,3,28000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-01-22 15:15:57,2025-01-22 15:15:57
2720,SAM-PhytoCellTec™ Malus Domestica,PhytoCellTec™ Malus Domestica,"Malus Domestica Fruit Cell Culture Extract,  Xanthan Gum, Glycerin, Lecithin, Phenoxyethanol, Aqua",P.C. intertrade,3,30000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-01-22 15:19:09,2025-01-22 15:19:09
2721,SAM-Agascalm™,Agascalm™,"Propanediol, Glycerin,  Agastache Mexicana Flower/Leaf/Stem Extract",maxworth,3,5600.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-01-22 15:21:44,2025-01-22 16:00:36
2722,IT0000001,Test แชร์ Cosme,Test แชร์ Cosme,Share Cosme,3,1600.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,1,,42,0,2025-01-22 23:26:48,2025-01-22 23:34:32
2723,"SAMSclareoWhite™ (Sclareolide, Pure)","SclareoWhite™ (Sclareolide, Pure)",Sclareolide,จันทร์เจ้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-01-23 09:19:18,2025-01-23 09:19:18
2724,SAM-Exo-T™,Exo-T™,"Aqua, Butylene Glycol, Vibrio Alginolyticus Ferment Filtrate",CHEMICO,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-01-23 12:41:48,2025-01-23 12:41:48
2725,SAM-ORGANIC SAFFLOWER OIL COLD PRESSED,ORGANIC SAFFLOWER OIL COLD PRESSED,Carthamus Tinctorius Seed Oil,Catalite,3,1800.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-01-23 12:45:20,2025-02-25 14:10:03
2726,SAMCICA-Exo (SH),CICA-Exo (SH),"Centella Asiatica Callus Extracellular vesicles, Butylene Glycol, 1,2-Hexanediol",Summit,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-01-24 15:06:27,2025-01-24 15:06:27
2727,SAM-WHITE LILY BULB EXTRACT GNBN,WHITE LILY BULB EXTRACT GNBN,"Glycerin, Water, Lilium Candidum Bulb Extract, Sodium Benzoate, Potassium Sorbate",Provital,3,30000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-01-24 17:56:02,2025-01-24 17:56:02
2728,SAMGreenDiol™,GreenDiol™,"2,3-Butanediol",Forecus,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-01-27 09:47:20,2025-01-27 09:47:20
2729,SAM-POLYLIFT®,POLYLIFT®,"Aqua, Prunus amygdalus dulcis (Sweet Almond) Seed Extract",SILAB,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-01-27 11:49:32,2025-01-27 11:49:32
2730,RC00L029,LJ88 (HEAT Killed)(Lactobacillus Johnsonii No.1088),Lactobacillus johnsonii,Forecus,2,33000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,1,2025-01-27 11:55:23,2025-03-11 14:27:47
2731,SAM-LIGHTSKIN®,LIGHTSKIN®,Yeast Extract,SILAB,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-01-27 12:39:43,2025-01-27 12:39:43
2732,SAMTEGO® Care PBS 6 MB,TEGO® Care PBS 6 MB,"Polyglyceryl-6 Stearate, Polyglyceryl-6 Behenate",ZI-LIFE,3,1500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-01-27 13:25:09,2025-08-20 11:51:56
2733,"SAMBabyFoam™ (Sodium Cocoyl Isethionate﻿, Super Fine Powder)","BabyFoam™ (Sodium Cocoyl Isethionate﻿, Super Fine Powder)",Sodium Cocoyl Isethionate,จันทร์เจ้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-01-29 09:07:32,2025-01-29 09:07:32
2734,SAM-MC-TREMELLA SENSE MOIST(HD),MC-TREMELLA SENSE MOIST(HD),"Tremella Fuciformis (Mushroom) Extract, Butylene Glycol, 1,2-Hexanediol, Ethylhexylglycerin",Catalite,3,2700.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2025-01-29 16:06:02,2025-04-08 16:55:06
2735,SAM-Jeju Sea Water,Jeju Sea Water,Sea Water,Chem Source,3,3100.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2025-01-29 16:14:43,2025-09-11 16:10:27
2736,SAMJuniperBright,JuniperBright,Juniperus Communis Fruit Extract,Ucos,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-01-30 09:10:13,2025-01-30 09:10:13
2737,SAMSensfeel™,Sensfeel™,"Propanedio,  Coleus Forskohlii Root Extract, Camellia Sinensis Leaf Extract",Maxworth,3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-01-30 09:44:33,2025-07-16 11:27:00
2738,SAMSensfeel™ For Her,Sensfeel™ For Her,"Propanediol, Jasminum Officinale (Jasmine) Flower Extract, Ceratonia Siliqua (Carob) Fruit Extract, Phenethyl Alcohol, Caprylyl Glycol",Maxworth,3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-01-30 09:45:23,2025-07-16 11:26:15
2739,RDEXC00002,Centella Asiatica Extract,Centella Asiatica Extract  (Triterpenoid 1%),Triple Nine Solution,3,1700.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-30 10:20:37,2025-01-30 10:31:40
2740,RDEXT00002,Thai Tea Powder (Premium),Thai Tea Powder (Premium),Forecus,3,1550.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-30 13:21:37,2025-01-30 15:05:32
2741,RDEXA00002,Assam Black Tea Powder Flavour,Assam Black Tea Powder Flavour F02125002ABTPF,Innovation Chem,3,1700.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-30 13:33:52,2025-01-30 15:22:35
2742,RDEXH00001,Honey Encapsulates Flavour,Honey Encapsulates CFB00352,City flower,3,1350.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-30 13:36:26,2025-01-30 16:56:11
2743,RDEXM00004,Ma Praw Nam Homm Powder,Coconut Water Powder,EKENKO,3,260.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-01-30 14:34:45,2025-02-20 17:29:17
2744,RC00S082,SIMULGEL™ INS 100 (Seppic),"Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane , Polysorbate 60",Chemico,2,1300.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,1,2025-01-30 17:24:52,2025-02-06 10:31:56
2745,RC00A046,Almond Oil Sweet Refined,Prunus Amygdalus Dulcis (Almond) Oil,Catalite,2,620.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,19,1,2025-02-03 09:04:10,2025-02-05 14:08:41
2746,SAM-Olivem® 2090 G,Olivem® 2090 G,"Polyglyceryl-4 Oleate,Polyglyceryl-3 Polyricinoleate",summit,3,5000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-03 12:26:55,2025-02-03 12:26:55
2747,SAM-DIAM Oléoactif®,DIAM Oléoactif®,"Cocos Nucifera (Coconut) Oil , Oak Root Extract, Quercus Suber Bark Extract",summit,3,30000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-03 12:27:59,2025-02-03 12:27:59
2749,SAM-Kingpigment 160R,Kingpigment 160R,CI 15850,Water Doctor,3,8500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-02-04 15:02:12,2025-02-04 15:03:52
2750,SAMQueen,Queen,Fragrance,ลูกค้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-04 16:00:07,2025-02-04 16:00:07
2751,SAMDUNA,DUNA,Fragrance,ลูกค้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-04 16:11:03,2025-02-04 16:11:03
2752,RDEXP00004,Prune Powder,Prune Powder N29,Nufitech,3,2450.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-05 14:31:12,2025-02-05 16:02:03
2753,RDEXR00001,Reishi Extract Powder,Reishi Extract Powder,Asia Rish Trading,3,2630.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-05 15:13:46,2025-02-10 11:16:06
2754,RDEXM00003,Maitake Powder,Maitake Powder,Triple Nine Solution,3,1150.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-05 15:15:20,2025-02-10 10:04:44
2755,RDEXP00005,Polycan(Renewal),Polycan(Renewal),Nufitech,3,12000.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-05 15:16:44,2025-02-05 15:57:13
2756,RDEXA00003,Astragalus Extract,Astragalus Extract 10:1,Triple Nine Solution,3,1300.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-05 15:22:31,2025-02-10 10:04:31
2757,RDEXF00001,Fish Collagen Di-Peptide Granule,Fish Collagen Di-Peptide Granule,Onimax,3,550.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-05 15:54:12,2025-02-05 16:01:08
2758,SAM-Dipropylene Glycol,Dipropylene Glycol,Dipropylene Glycol,Chemipan,3,0.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-02-06 11:23:12,2025-07-03 17:34:33
2759,SAM-Natori Hya Complex HD,Natori Hya Complex HD,"Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate , Sodium Acetylated Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Crosspolymer, Dimethylsilanol Hyaluronate, Hydrolyzed Calcium Hyaluronate, Sodium Sulfated Hyaluronate, Sodium Stearoyl Hyaluronate, Sodium Oleoyl Hyaluronate",MAHA,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-02-06 11:36:14,2025-02-06 11:36:14
2760,SAM-Heartleaf Houttuynia Extract MTHD,Heartleaf Houttuynia Extract MTHD,Houttuynia Cordata Extract,MAHA,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-02-06 13:35:31,2025-02-06 13:35:31
2761,SAM-PhytoSpicule-TECA,PhytoSpicule-TECA,"Hydrolyzed Sponge, Hydrogenated Lecithin, Asiaticoside, Madecassic Acid, Asiatic Acid",MAHA,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-02-06 13:37:23,2025-02-06 13:37:23
2762,SAM-Emulgador CH8717,Emulgador CH8717,"PEG-40 Hydrogenated Castor Oil, Ethoxydiglycol, Propylene Glycol",MAHA,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-02-06 13:51:46,2025-02-06 13:51:46
2763,SAM-BCX-CA,BCX-CA,"Chamaecyparis Obtusa Leaf Extract, Aqua, Butylene Glycol, Citrus Unshiu Peel Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Lactobacillus Ferment, Vitis Vinifera (Grape) Seed Oil",Arkeera,3,7000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2025-02-06 14:37:24,2025-02-26 10:40:42
2764,SAM-Acnotrix®,Acnotrix®,"Aqua, 1,3-propanediol, Glycerin, Cocos Nucifera Fruit Extract,  Polyethylene Glycol 400, Phosphatidyl Choline, Tannic acid, Persea Gratissima (Avocado) oil, Cetyl Alcohol, Ethyl Linoleate, Coco glucoside, Ceramide NP, Sodium Benzoate, Glycosaminoglycan, Xanthan gum",bonanza,3,30000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-06 17:31:24,2025-02-06 17:31:24
2765,sam-Marshmallow Root Extract,Marshmallow Root Extract,"Glycerin, Aqua, Althaea Officinalis Root Extract, Potassium Sorbate, Sodium Benzoate",MakingCosmetics Inc.,3,30000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-06 17:34:14,2025-02-06 17:34:14
2766,SAMASIATIC CENTELLA EXTRACT H.GL. -M.S.,ASIATIC CENTELLA EXTRACT H.GL. -M.S.,"Aqua, Glycerin, Centella Asiatica Extract, Potassium Sorbate, Sodium Benzoate",Maxworth,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-02-10 10:23:20,2025-02-10 10:23:20
2767,SAM-NatraGem™ S140 NP,NatraGem™ S140 NP,"Polyglyceryl-4 Laurate/Sebacate, Aqua, Polyglyceryl-6 Caprylate/Caprate, Aqua",Croda,3,1000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,43,1,2025-02-10 13:23:57,2025-02-10 13:24:25
2768,SAM-NatraFusion SL HA,NatraFusion SL HA,"Aqua, Glycolipids",Croda,3,1000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,43,1,2025-02-10 13:25:23,2025-02-10 13:25:23
2769,SAMAzelaic Acid (Liquid Azelaic™),Azelaic Acid (Liquid Azelaic™),Potassium azeloyl diglycinate,จันทร์เจ้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-10 17:08:43,2025-02-10 17:08:43
2770,"SAMPhytic Acid (50% Liquid, Natural)","Phytic Acid (50% Liquid, Natural)","Phytic Acid , Aqua",จันทร์เจ้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-10 17:10:06,2025-02-10 17:10:06
2771,SAMABIL® Care XL 80 MB,ABIL® Care XL 80 MB,"Bis-PEG/PPG-20/5 PEG/PPG-20/5 Dimethicone, Methoxy PEG/PPG-25/4 Dimethicone, Caprylic/Capric Triglyceride",Zi-Life,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-02-10 18:16:06,2025-02-10 18:16:06
2772,SAM-Green Clay,Green Clay,Montmorillonite,"Onlystar Bio-Technology Co., Ltd",3,10000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-11 10:54:41,2025-02-11 10:54:41
2773,SAM-CVP - Chlorella Vulgaris Powder,CVP - Chlorella Vulgaris Powder,Chlorella Vulgaris Powder,EFP Biotek,3,10000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-11 10:56:36,2025-02-11 10:56:36
2774,SAMX50 Pure White Solution,X50 Pure White Solution,"Aqua, Xanthan Gum, Caprylyl Glycol, Lactic Acid/Glycolic Acid Copolymer, Glycerin, Glyceryl Caprylate, Phenylpropanol, Palmitoyl Dipeptide-61 D-Leucine Dipeptide-62 D-Alanine Dipeptide-63 Amide, Polyvinyl Alcohol, Palmitoyl Tripeptide-95 Norleucyl Dipeptide-72 D-Phenylalanine Sh-Hexapeptide-15 Sp Amide",Zi-Life,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-02-11 10:57:57,2025-02-11 10:57:57
2775,SAM-Colloidal Silver Solution - 2500,Colloidal Silver Solution - 2500,Colloidal Silver,Laboratorios Argenol,3,10000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-11 11:07:25,2025-02-11 11:07:25
2776,SAM-Green Grass Fragrance,Green Grass Fragrance,Fragrance,TCFF,3,3000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,43,1,2025-02-11 15:36:29,2025-02-11 15:37:01
2777,RDEXL00001,L-Arabinose,L-Arabinose,Skin Recipes,3,800.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:05:45,2025-02-12 09:16:45
2778,RDEXA00004,AstraGIN,AstraGIN,Bonanzaneutra,3,18000.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:07:49,2025-02-12 09:16:11
2779,RDEXS00001,Spectra,Spectra,Nufitech,3,11300.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:08:59,2025-02-12 09:16:52
2780,RDEXA00005,Alfalfa Extract,Alfalfa Extract,Quinn,3,8500.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:10:03,2025-02-12 09:16:19
2781,RDEXB00001,Barley Powder,Barley Powder,Nutrition SC,3,1420.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:11:03,2025-02-12 09:16:37
2782,RDEXW00001,Wheatgrass Powder,Wheatgrass Powder,Nufitech,3,900.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:11:42,2025-02-12 09:17:05
2783,RDEXA00006,Aritichoke Extract,Aritichoke Extract,Nufitech,3,2450.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:12:19,2025-02-12 09:16:24
2784,RDEXM00002,Moringa Extract,Moringa Extract,Asia Rich,3,3075.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:13:03,2025-02-12 09:16:59
2785,RDEXA00007,Apple Flavour Rod Natural 002853,Apple Flavour Rod Natural 002853,TPM,3,2000.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:15:49,2025-02-12 09:16:32
2786,RDEXS00002,Sacha Inchi Powder,Sacha Inchi Powder,3C,3,0.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 09:59:31,2025-02-12 10:20:42
2787,RDEXG00003,Grape Seed Extract,Grape Seed Extract,Nufitech,3,1950.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 10:19:21,2025-02-12 10:20:37
2788,RDEXL00002,Lactic Acid Powder,Lactic Acid Powder,Skin Recipes,3,595.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-12 10:40:20,2025-02-12 10:40:42
2789,SAMCETIOL LC,CETIOL LC,Coco-Caprylate/Caprate,Catalite,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-12 11:08:12,2025-02-12 11:08:12
2790,SAMOXYBENZONE (Benzophenone-3),OXYBENZONE (Benzophenone-3),Benzonephenone-3,Catalite,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-02-12 14:12:35,2025-02-12 14:12:35
2791,SAMSKYCORE SL160,SKYCORE SL160,Caprylyl Trimethicone,Ethoxy,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-02-12 14:40:51,2025-02-12 14:40:51
2792,SAMSkycore PR042,Skycore PR042,Polymethylsilsesquioxane,Ethoxy,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2025-02-12 15:25:37,2025-02-12 15:25:37
2793,RC00M045,MFSORB 505 (OMC),Ethylhexyl Methoxycinnamate,Water Doctor,2,480.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2025-02-12 15:31:41,2025-03-03 14:54:40
2794,SAM-ตัวลื่น,ตัวลื่น,-,บ้านกิจโชค,3,1000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-12 16:05:04,2025-02-12 16:05:04
2795,SAM-Mugwort Extract,Mugwort Extract,Artemisia Vulgaris Extract,"former Natural Solution Co.,Ltd.",3,1000.0,บริษัท ออกานิกคอสเม่ จํากัด,1,0,,21,1,2025-02-12 16:45:24,2025-02-12 16:45:24
2796,SAMPhukaow,Phukaow,Houttuynia Cordata extract,Biz Bees,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-12 17:38:14,2025-02-12 17:38:14
2797,SAMElderberry,Elderberry,Elderberry Extract,Colossal,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-12 17:40:25,2025-02-12 17:40:25
2798,SAMNatori Gemspicule,Natori Gemspicule,Hydrolyzed sponges,Maha,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-12 17:43:42,2025-02-12 17:43:42
2799,SAMCOPPER TRIPEPTIDE-1 (GHK-Cu),COPPER TRIPEPTIDE-1 (GHK-Cu) HXPY REPAIRS012S,"Copper Tripeptide-1, Glycerine, Water, 1,2 Hexanediol, Ethylhexylglycerin",Catalite,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-13 11:40:09,2025-02-13 11:40:09
2800,SAMDS-CERAmix-V,DS-CERAmix-V,"Aqua, Hydrogenated Polydecene, Glycerin, Glyceryl Stearate, Cetearyl Alcohol, 1,2-Hexanediol, Hydrogenated Lecithin, Ceramide NP, Cholesterol, Stearic Acid, Ceramide AP, Phytosphingosine , Tetraacetylphytosphingosine, Xanthan Gum,Ceramide EOP, Glycosphingolipids",Croda,3,15000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-13 11:52:37,2025-07-16 11:53:11
2801,RC00T043,TWEEN 60 (K),Polysorbate 60,KSCT,2,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2025-02-14 10:33:06,2025-02-14 11:11:04
2802,RDEXB00003,Borage seed oil,Borage seed oil,Namsiang,3,2700.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 11:47:13,2025-02-21 14:09:36
2803,RDEXE00001,Evening Primrose,"Evening Primrose Oil, Refined, GLA MIN.9%",Namsiang,3,1400.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 11:50:24,2025-02-21 16:10:12
2804,RDEXF00002,Fish Oil,Refined Fish Oil,Namsiang,3,780.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 11:52:50,2025-02-21 16:09:27
2806,RDSAM00002,Vitamin E acetate 98% Oil,Vitamin E acetate 98% Oil,Catalite,3,1650.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 11:56:28,2025-03-07 12:52:19
2807,RDEXF00003,Flaxseed(Linseed) Oil,Flaxseed(Linseed) Oil,Primo Trading,3,850.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 11:58:32,2025-02-21 16:07:35
2808,RDEXO00002,Omegia Powder,Omegia Powder,Nufitech,3,5900.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 12:00:26,2025-02-21 16:16:47
2809,RDEXL00003,Lactobacillus acidophilus LA-G80,Lactobacillus acidophilus LA-G80,Ingram Chemical,3,23000.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 15:33:36,2025-02-21 16:10:56
2810,RDEXL00004,Lactobacillus rhamnosus LRa05,Lactobacillus rhamnosus LRa05 IFWPC,Zandora,3,11400.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 15:35:43,2025-02-21 16:11:45
2811,RDEXL00005,Lactobacillus crispatus LCr86,Lactobacillus crispatus LCr86 IFWPC,Zandora,3,16500.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,0,,24,1,2025-02-18 15:37:39,2025-02-21 16:12:49
