rd_formula_id,product_details_id,rd_formula_detail,user_name_th,user_name_en,rd_formula_version,rd_formula_version_text,rd_formula_ref,rd_formula_main,rdf_percent_plus_price,month_number,year_number,rd_formula_date,sts_note,user_name_action,mf_sts,document_statuses_id,users_id,record_status,created_at,updated_at,product_name,customer_name,sale_data,company_data,companies_id,rd_project_amount,rd_units_id,brief_server,project_brieft_heads_id,project_no,ccode,fg_code,quantity,rdf_good_quantity,retain,loss,batch_count,codination_id
RDF2506136,2493,"เนื้อเดียวกับ โลชั่นบำรุงผิวสูตร C (สูตร 3 SB2271)
สารสกัดให้ RD ทำเสนอ เน้น moiturizer
ราคาที่ลูกค้าอยากขาย 200 ml 390 บาทค่ะ
ส่งให้ลูกค้าลองเทส 200 ml 2 กระปุก ส่งวันพุธที่ 25/06",,Thanaporn.Pan,4,1,RDF2506133,RDF2506136,27,3.0,2025.0,06/19/2025,,Thanaporn.Pan,0,2,34,1,2025-06-19 16:16:21,2025-06-24 10:03:28,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506137,2295,-ปรับฟิลลิ่งเนื้อให้บางเบา เหมือนสูตร3 หรือฟิลลิ่งดีกว่า,,ธนพร ปานสาคร,7,5,RDF2505102,RDF2504040,27,9.0,2024.0,04/07/2025,,Thanaporn.Pan,0,2,34,1,2025-06-19 16:25:58,2025-07-03 16:48:34,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506138,2399,"ปรับต่อจากสูตร 1
เปลี่ยนตัวขึ้นเนื้อเลือกตัวที่ให้กลิ่นฉุนลดน้อยลง 
เพิ่ม Aquatide ใส่ DEFENSIL®-PLUS ตามที่ลูกค้าบรีฟ",,Rinthanan.Sup,3,2.2,RDF2506134,RDF2505088,27,5.0,2025.0,06/19/2025,,Rinthanan.Sup,0,2,48,1,2025-06-19 16:26:22,2025-06-19 16:26:40,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506139,2210,"เนื้อตามสูตร 1
สีฟ้าตามสูตร 5.2 ที่น้องเบลล์ทำ 
ส่งทั้งหมด 3 หลอด 
การบรรจุ ใส่หลอดแบรนด์ reconence 1 หลอด / อีก 2 หลอด บรรจุหลอดในแลปได้ค่ะ
ส่งแมสให้ลูกค้าภายในวันที่ 20/06 13.00 น.",,Jiratchaya .cha,6,1.3,RDF2506130,RDF2502128,27,12.0,2022.0,06/19/2025,,Jiratchaya .cha,0,2,50,1,2025-06-19 17:46:07,2025-06-20 10:50:30,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506140,2210,"เนื้อตามสูตร 1
สีม่วงตามสูตร 5.3 ที่น้องเบลล์ทำ 
ส่งทั้งหมด 3 หลอด 
การบรรจุ ใส่หลอดแบรนด์ reconence 1 หลอด / อีก 2 หลอด บรรจุหลอดในแลปได้ค่ะ
ส่งแมสให้ลูกค้าภายในวันที่ 20/06 13.00 น.",,Jiratchaya .cha,7,1.4,RDF2506139,RDF2502128,27,12.0,2022.0,06/19/2025,,Jiratchaya .cha,0,2,50,1,2025-06-19 17:48:00,2025-06-20 10:49:58,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506141,2334,กันน้ำ 1 ระดับ,,Rinthanan.Sup,0,5.1,,RDF2506141,27,6.0,2025.0,06/19/2025,,Rinthanan.Sup,0,2,48,1,2025-06-19 17:51:14,2025-06-20 16:32:11,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506142,2334,กันน้ำ 2 ระดับ,,Rinthanan.Sup,1,5.2,RDF2506141,RDF2506141,27,6.0,2025.0,06/19/2025,,Rinthanan.Sup,0,2,48,1,2025-06-19 17:53:04,2025-06-20 16:31:56,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506143,2334,กันน้ำ 3 ระดับ,,Rinthanan.Sup,2,5.3,RDF2506142,RDF2506141,27,6.0,2025.0,06/19/2025,,Rinthanan.Sup,0,2,48,1,2025-06-19 17:53:32,2025-06-20 16:31:43,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506144,2343,"ลิ้งค์ปรับสูตร  
https://docs.google.com/spreadsheets/d/1FB9cm7BzEBB-FrnB2H_BlZStGkM2m-Ad9l999J0lmBI/edit?gid=387533172#gid=387533172",,Benjamas Waedudom,2,2,RDF2504156,RDF2504151,27,4.0,2025.0,04/25/2025,,Benjamas Waedudom,0,2,47,1,2025-06-20 08:35:34,2025-07-11 14:10:30,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506145,2344,"ลิ้งค์ปรับสูตร  
https://docs.google.com/spreadsheets/d/1FB9cm7BzEBB-FrnB2H_BlZStGkM2m-Ad9l999J0lmBI/edit?gid=60677357#gid=60677357",,Benjamas Waedudom,0,3,,RDF2506145,27,6.0,2025.0,06/20/2025,,Benjamas Waedudom,0,2,47,1,2025-06-20 09:29:32,2025-07-02 14:46:18,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506146,2482,"ลูกค้าต้องการทำมาส์ก เนื้อ jelly ทั้งหมด 3 สูตรตามนี้ 
https://drive.google.com/file/d/1RFCSLjiX7UcPIDX4IJ2BmdlIddX1dK1q/view
 สูตรที่ 1  moiturizer
https://drive.google.com/file/d/1WE36lWrVOJUDHgNtXOSzjYu-tqWU8a2s/view

https://drive.google.com/file/d/12ybksWHHc-0vpAfTzfbmwcOrTy5IuA_n/view

ไม่ใส่สี / ไม่แต่งกลิ่น
ต้องการตัวอย่างภายในวันพุธที่ 18/06 ก่อนเที่ยง
แผ่นเดี๋ยวพี่มินนี่เอาไปให้ค่ะ เป็นแผ่น Spec เดียวกับ Pad ที่ลูกค้าขายอยู่ตอนนี้ แต่เป็นแบบเต็มแผ่น (di-cut)",,Thanyanitchawee Sriwaranon,1,1,RDF2506099,RDF2506099,27,6.0,2025.0,06/18/2025,,Thanyanitchawee Sriwaranon,0,1,25,0,2025-06-20 13:05:06,2025-06-20 13:05:16,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506147,2490,"สูตรเหมือนที่น้องนัตตี้ส่งเทสให้ลูกค้าเมื่อวาน (Ref.Mac)
ความหนืดเท่ากับ 
https://drive.google.com/file/d/1WLEAp2255GSX_kkSlq0gPvM-Z0TuJLx-/view
ส่งเทส 5 แผ่น ภายในวันศุกร์ที่ 20/06 13.00 น.
สารสกัดที่มินนี่เครมกับลูกค้า
AQUALOCK12TM/Panthenol/Glycerin/Ceramide/Allantoin
สูตรนี้จะไม่มี Desert Milk",,Thanyanitchawee Sriwaranon,0,1.1,,RDF2506147,27,6.0,2025.0,06/20/2025,,Thanyanitchawee Sriwaranon,0,2,25,1,2025-06-20 13:06:43,2025-06-30 11:10:58,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506148,2487,"Benefit : กันแดด+กันแก่+กันฝ้า ลดเลือนจุดด่างดำ
BM :Moleculogy Starter Sunscreen Spf50+ PA++++
Link : https://drive.google.com/file/d/1jyNl1RH4gBJvGDszlPtnw2w_GoEJH-9q/view

Concept & Selling Point
1. เนื้อ บางเบาซึมไว ไม่เหนียว เกาะผิวแน่นไม่หลุดง่าย 
2. มี Anti pollution (pm2.5)
3. Reef Safe
4. กันเหงื่อ
5. กัน Blue light / IR
6. คุมมันได้ 16 ชม.
7. Texture ทาแล้วเหมือนทา Primer
Active 
1. Illuminyl™ 388
2. Melazero™
3. Pep®-Coll (Palmitoyl tripeptide-5)
4. Ceramide complex 
5. Copper Tripeptide-1 (GHK-Cu)
6. เพิ่มActive ที่มีกลไกการกระตุ้นผิวให้เกิดการซ่อมแซมผิวได้ ถ้าเป็นไปได้ขอเป็นนวัตกรมม Neuro dermal interface (RD นำเสนอ)
UV-Filter
Suncat MTA (Encapsulation)
Uvinul A plus 
Tinosorb s lite aqua 
Titanium dioxide
Uvinul  T150
Zinc oxide 
Free Form
1. Fragrnce
2. parabens
3. alc
4. mineral oil
5. Synthetic Color
6. MTT/MCTT
7. Benzophenone-3
8. OMC
9. 4- methylbenzylidence Caphor
10. Butylparaben

*** สิ่งที่ Concern
1. เนื้อไม่ทำให้หลอดเหลือง
2. ทาแล้วไม่เป็นขุย หรือเป็นเม็ดทราย
3. จดTrademark Innovation
4. ทาแล้วไม่วอก ไม่ลอย
5. เนื้อกันแดด ไม่เป็นสีเหลืองอย่างชัดเจน ขอเนื้อขาว หรือ Off white
6. ทาแล้วไม่เป็น Flim เคลือบผิวถูแล้วเป็นก้อน เหมือนขี้ยางลบ

รายการส่งตรวจ
- Dermato (ลูกค้าส่งเอง)
- In vivo
- in vitro
- Hypoallergenic test
- anti bluelight
- Photo stability 
- anti-pollution
- Oil control > 16 ชม.
- Depigmentation Test",,Benjamas Waedudom,0,1,,RDF2506148,20,6.0,2025.0,06/20/2025,,Benjamas Waedudom,0,1,47,0,2025-06-20 14:55:18,2025-07-08 14:08:38,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506149,2174,"- ปรับไม่ให้ลีค แต่ฟิลเหมือนเดิม
**** เดิมใช้ Lingostem 1% จึงลดลงเหลือ 0.7%",,ธิดาพร  เกลี้ยงรส,5,5,RDF2504093,RDF2502059,27,2.0,2025.0,06/20/2025,,Thidapon  Kliangrot,0,2,21,1,2025-06-20 15:03:08,2025-07-08 15:02:33,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506150,1014,"- เช็คจากสูตร 14  ว่าสารที่เพิ่มอัตราการละลาย ไม่ให้ตกเป็นตะกอน สามารถปรับลงได้มั้ย
- สามารถทำให้ texture เบากว่านี้ได้มั้ย ลูกค้าบอกว่าสูตร 14 เหนียวขึ้นมาก

*RD คุยปรึกษาสูตรกับพี่เจลได้เลย",,Thidapon  Kliangrot,12,15,RDF2505045,RDF2310140,27,10.0,2023.0,06/20/2025,,Thanyanitchawee Sriwaranon,0,2,25,1,2025-06-20 15:30:48,2025-09-01 10:20:56,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506151,2055,ขอตย. แป้งสูตร 1 จำนวน 20 ชิ้น รอตลับแป้งจากพี่ปอย อย่าอัดแป้งก่อนได้ตลับค่ะ,,ธิดาพร  เกลี้ยงรส,3,3.5,RDF2505159,RDF2504105,27,2.0,2024.0,06/20/2025,,Thidapon  Kliangrot,0,2,21,1,2025-06-20 15:37:55,2025-07-10 11:49:41,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506152,386,"ปรับต่อจากสูตร11 ลคยังแสบตา ขอต้นทุนเท่าเดิม
ส่งให้ลูกค้า 5หลอด เขียนว่า สูตร 12A/12B/12C/12D/12E",,ชรินทร์ทิพย์ ทวิสิริทรัพย์,8,12,RDF2503114,RDF2402157,20,2.0,2024.0,03/18/2025,,Charinthip Thawisirisap,0,2,17,1,2025-06-20 16:04:25,2025-07-02 14:11:15,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506153,1558,"ลิ้งค์ปรับสูตร  
https://docs.google.com/spreadsheets/d/1QtwVY1WcG37BcL6wsCEXkB5Ssgsm31ChI79PMUY8OYE/edit?gid=1583913287#gid=1583913287",,Thidapon  Kliangrot,6,12,RDF2505009,RDF2502041,20,1.0,2025.0,06/23/2025,,Thidapon  Kliangrot,0,2,21,1,2025-06-23 08:48:13,2025-06-23 08:48:15,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506154,1558,ขึ้นสูตร 10 มาส่ง,,Thidapon  Kliangrot,7,12.1,RDF2506153,RDF2502041,20,1.0,2025.0,06/23/2025,,Thidapon  Kliangrot,0,2,21,1,2025-06-23 08:48:42,2025-07-23 17:38:11,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506155,1931,"ปรับต่อจากสูตร 4.1 
ขอเนื้อฟีลลิ่งทุกอย่างเหมือน 4.1 ตัด  Ascorbyl Palmitate ออก เพิ่ม % AA2G เป็น 2% 
****คุมราคาให้เท่ากับ VIV skin",,Rinthanan.Sup,0,5,,RDF2506155,27,6.0,2025.0,06/23/2025,,Rinthanan.Sup,0,2,48,1,2025-06-23 08:53:45,2025-09-04 07:58:48,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506156,2301,"ปรับต่อจากสูตร 17 ขอให้แห้งไวมากกว่านี้ ฟิล matt มากกว่านี้  
ขอวันที่ 18/6/25",,ธิดาพร  เกลี้ยงรส,6,18,RDF2505145,RDF2504005,27,10.0,2024.0,06/23/2025,,Thidapon  Kliangrot,0,2,21,1,2025-06-23 11:48:17,2025-07-04 17:18:44,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506157,1768,ปรับเนื้อ Shampoo ใส่กลิ่น  Fresh Green Grass + Grapefruit เพิ่ม % กลิ่นนี้ค่ะ จำนวน 150 ชิ้น ปริมาณ 50 ml./ชิ้น,,Thanyanitchawee Sriwaranon,2,7.6,RDF2506132,RDF2506088,27,6.0,2025.0,06/16/2025,,Thanyanitchawee Sriwaranon,1,3,21,1,2025-06-23 13:10:31,2025-06-24 13:20:34,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506158,2392,"เนื้อเซรั่ม เปลี่ยนจากSymwhite® PLUS เป็น symwhite® 377

ลิ้งก์ตารางสูตร
https://docs.google.com/spreadsheets/d/1XIdMTCqACpJtLzGviLwXxB5M0K7_JWkavoQrWbfTLVM/edit?gid=61475832#gid=61475832

*ขอตัวอย่าง 10 ชิ้นค่ะ",,Thanyanitchawee Sriwaranon,2,3,RDF2505187,RDF2505112,27,5.0,2025.0,05/19/2025,,Thanyanitchawee Sriwaranon,0,2,25,1,2025-06-23 16:57:37,2025-06-23 17:06:11,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506159,2250,"ลิ้งค์ปรับสูตร  
https://docs.google.com/spreadsheets/d/1wr-JhuEO-d0v7wmOi0Z52VkfxUXer0DAdzwWmjBkSKY/edit?gid=1366367933#gid=1366367933",,Rinthanan.Sup,0,6,,RDF2506159,27,6.0,2025.0,06/23/2025,,Rinthanan.Sup,0,1,48,1,2025-06-23 17:17:17,2025-08-14 09:24:06,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506160,2444,"ลิ้งก์ปรับสูตร  
https://docs.google.com/spreadsheets/d/14vEaGjNYeZPvstLUETIEVSqLcJW5WbbvrNIH8NjKsm0/edit?gid=1366367933#gid=1366367933",,ธนพร ปานสาคร,2,3,RDF2506110,RDF2506058,27,6.0,2025.0,06/11/2025,,Thanaporn.Pan,0,2,34,1,2025-06-24 08:44:59,2025-06-25 08:54:33,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506161,2446,"- ลูกค้ามีอาการแพ้ แสบ คัน ขึ้นผื่น เช็คสูตร+ปรับด่วนให้หน่อยคับ
- เพิ่มสารปลอบประโลม",,ชรินทร์ทิพย์ ทวิสิริทรัพย์,1,2,RDF2506020,RDF2506020,20,6.0,2025.0,06/05/2025,,Charinthip Thawisirisap,0,2,17,1,2025-06-24 10:24:08,2025-07-02 15:07:38,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506162,2201,"ทำเทสเตอร์เป็น Active ingredient ผสมน้ำสารสกัดละ1ขวด ขวดละ 10-20 ml.
1. Symwhite® 377
2. MELAZERO™
3. IBR-TCLC™ (ลูกค้าส่งมาให้)
4. B-White™ (ลูกค้าส่งมาให้)
5. Borealine®Aurora (ลูกค้าส่งมาให้)",,Thanaporn.Pan,1,2.1,RDF2502094,RDF2502094,27,2.0,2025.0,02/20/2025,,Thanaporn.Pan,0,2,34,1,2025-06-24 10:55:14,2025-06-24 11:01:43,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506163,2201,"ทำเทสเตอร์เป็น Active ingredient ผสมน้ำสารสกัดละ1ขวด ขวดละ 10-20 ml.
1. Symwhite® 377
2. MELAZERO™
3. IBR-TCLC™ (ลูกค้าส่งมาให้)
4. B-White™ (ลูกค้าส่งมาให้)
5. Borealine®Aurora (ลูกค้าส่งมาให้)",,Thanaporn.Pan,2,2.2,RDF2506162,RDF2502094,27,2.0,2025.0,02/20/2025,,Thanaporn.Pan,0,2,34,1,2025-06-24 11:02:20,2025-06-24 11:06:02,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506164,2201,"ทำเทสเตอร์เป็น Active ingredient ผสมน้ำสารสกัดละ1ขวด ขวดละ 10-20 ml.
1. Symwhite® 377
2. MELAZERO™
3. IBR-TCLC™ (ลูกค้าส่งมาให้)
4. B-White™ (ลูกค้าส่งมาให้)
5. Borealine®Aurora (ลูกค้าส่งมาให้)",,Thanaporn.Pan,3,2.4,RDF2506163,RDF2502094,27,2.0,2025.0,02/20/2025,,Thanaporn.Pan,0,2,34,1,2025-06-24 11:13:55,2025-06-24 11:18:48,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506165,2201,"ทำเทสเตอร์เป็น Active ingredient ผสมน้ำสารสกัดละ1ขวด ขวดละ 10-20 ml.
1. Symwhite® 377
2. MELAZERO™
3. IBR-TCLC™ (ลูกค้าส่งมาให้)
4. B-White™ (ลูกค้าส่งมาให้)
5. Borealine®Aurora (ลูกค้าส่งมาให้)",,Thanaporn.Pan,4,2.5,RDF2506164,RDF2502094,27,2.0,2025.0,02/20/2025,,Thanaporn.Pan,0,2,34,1,2025-06-24 11:21:24,2025-06-24 11:26:34,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506166,2201,"ทำเทสเตอร์เป็น Active ingredient ผสมน้ำสารสกัดละ1ขวด ขวดละ 10-20 ml.
1. Symwhite® 377
2. MELAZERO™
3. IBR-TCLC™ (ลูกค้าส่งมาให้)
4. B-White™ (ลูกค้าส่งมาให้)
5. Borealine®Aurora (ลูกค้าส่งมาให้)",,Thanaporn.Pan,2,2.3,RDF2506162,RDF2502094,27,2.0,2025.0,02/20/2025,,Thanaporn.Pan,0,2,34,1,2025-06-24 11:30:59,2025-06-24 11:32:48,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506167,1530,"เอาสูตร CF มาปรับลด % สารสกัด Novoretin+Revinage+Bakuchiol+Blue tansy
ให้เหลือ recommended dose เพราะตอนนี้ RD ใส่ max dose ทำให้ราคาสูงมาก
สูตร CF
https://drive.google.com/file/d/1aYoaJc25fcQZ2htxjqTOcipcXzMXK72H/view?usp=drivesdk

สัดส่วนของ oil 31.6%   น้ำ 68.4%

Den  oil 0.83   น้ำ 1.0

pH น้ำ 5.87

ใน 250 ml จะมีน้ำ 171 กรัม  oil  65.57 กรัม",,ชรินทร์ทิพย์ ทวิสิริทรัพย์,3,3,RDF2505107,RDF2405137,20,5.0,2024.0,05/19/2025,,Charinthip Thawisirisap,0,1,17,0,2025-06-24 17:31:11,2025-06-25 17:39:15,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506168,2499,"สูตรปรับภายใน รอบล่าสุดที่เนื้อของลูกค้าหยุกหยุย
https://drive.google.com/file/d/1MLa81Xq8Nkw0aWA2of5XYtHe923YZLX6/view
ขึ้นเนื้อ
1. สำหรับเทสสเตซอง 5 ซอง บรรจุ 2 ml/ซอง
2. สำหรับเทสสเตหลอดจริง 5 หลอด บรรจุ 40 ml/หลอด (เดี๋ยวพี่หยกเอาหลอดไปให้ ขอเริ่มเทสวันศุกร์ที่27/06 ผลออก 8/07 ค่ะ)",,Thidapon  Kliangrot,0,1,,RDF2506168,27,6.0,2025.0,06/24/2025,,Thidapon  Kliangrot,0,2,21,1,2025-06-24 18:25:54,2025-06-24 18:26:07,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506169,2349,https://docs.google.com/spreadsheets/d/13OUCCtW53pebTYd1HrKYBGlc7dxYLfgZuesaI7WxoT8/edit?gid=1909475337#gid=1909475337,,Benjamas Waedudom,1,4,RDF2506053,RDF2506053,27,6.0,2025.0,06/10/2025,,Benjamas Waedudom,0,2,47,1,2025-06-25 10:28:46,2025-07-11 14:10:06,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506170,2361,"รบกวนน้องนัตตี้ขึ้นงานตัวอย่าง Toner สูตร 1 ที่เคยส่งให้ลูกค้าอีกรอบ
แผ่นจะมีทั้งหมด 2 แบบ
1. แผ่น ICE CELL (1 ซองบรรจุ 3 แผ่น ทั้งหมด 10 ชุด)
2. 1. แผ่น Crytal Whitening (1 ซองบรรจุ 3 แผ่น ทั้งหมด 10 ชุด)",,Thanyanitchawee Sriwaranon,2,2,RDF2506125,RDF2505011,27,5.0,2025.0,05/05/2025,,Thanyanitchawee Sriwaranon,0,2,25,1,2025-06-25 11:30:40,2025-08-15 08:49:44,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506171,2227,"ปรับต่อจากสูตร2
1. ต้องการเนื้อเหลวเหมือนสูตร 2
2. หลังใช้ยังไม่รู้สึกชุ่มชื้น ต้องการเพิ่มสารเพิ่มให้ความชุ่มชื้น
- ลองpentavitin 0.5 หรือ  1% ดี
3. และ ขอใส่ที่มีสีใสๆ ช่วย soothing ,Aox อีกตัวได้ไหมคะ?
- Aloe Vera juice เหมาะไหมคะ?
4. ใส่กลิ่นTRANQUIL",,Rinthanan.Sup,0,4,,RDF2506171,27,6.0,2025.0,06/25/2025,,Rinthanan.Sup,0,2,48,1,2025-06-25 11:37:25,2025-09-02 15:04:14,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506172,2282,https://docs.google.com/spreadsheets/d/1i4zFolNYt9Iz5ash3eAt4YNAp2BIjFP4fFr6q6asaZ4/edit?gid=1387670222#gid=1387670222,,Thidapon  Kliangrot,1,2,RDF2504021,RDF2504021,27,4.0,2025.0,06/25/2025,,Thidapon  Kliangrot,0,1,21,1,2025-06-25 12:58:07,2025-06-25 12:58:07,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506173,2500,ครีมทาเท้าสูตรโรงงาน ลงโค้ดเพื่อให้ลูกค้าเซ็นต์ใหม่ค่ะ,,Rinthanan.Sup,2,1,RDF2505143,RDF2506173,27,12.0,2022.0,06/25/2025,,Rinthanan.Sup,1,3,48,1,2025-06-25 15:15:20,2025-09-01 13:59:17,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506174,2433,"ขึ้นสูตร Baby Lotion
- เนื้อนุ่ม ลื่นๆ ชุ่มชื้น ไม่เหนียว
- กลิ่นหอมอ่อนๆ
- สูตรอ่อนโยนมากๆ ไม่อุดตัน ไม่ระคายเคือง",,wannapa.nor,1,1,RDF2505172,RDF2505172,27,5.0,2025.0,05/27/2025,,wannapa.nor,0,1,43,0,2025-06-25 16:28:57,2025-06-25 16:44:13,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506175,2433,"- เปลี่ยนกลิ่น และใส่ลงลดครึ่งนึง
- ทำเนื้อให้เหลวลง
- เพิ่ม active Stimutex ลดรอยแดง ผื่นคัน",,wannapa.nor,1,2.1,RDF2505172,RDF2505172,27,5.0,2025.0,06/18/2025,,wannapa.nor,0,2,43,1,2025-06-25 16:44:43,2025-06-25 17:03:07,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506176,1530,สูตร Part oil,,ชรินทร์ทิพย์ ทวิสิริทรัพย์,3,3.2,RDF2505107,RDF2405137,20,5.0,2024.0,05/19/2025,,Charinthip Thawisirisap,1,3,17,1,2025-06-25 17:40:49,2025-09-02 13:51:27,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506177,2433,ปรับเพิ่มจาก2.1 ใช้เนื้อโลชั่นแบบ Dr.Jel ที่แตกตัวเป็นน้ำ,,wannapa.nor,2,2.2,RDF2506175,RDF2505172,27,5.0,2025.0,06/18/2025,,wannapa.nor,0,2,43,1,2025-06-26 09:05:59,2025-06-26 09:13:21,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506178,2386,"ปรับต่อจากสูตร 1
เพิ่มสารกสัดจากโคลนฝรั่งเศส ตัวนี้ สีตามสารสกัด https://drive.google.com/file/d/1GV05uY1cv_wSdlp2CRbhvBk66AWR1aVl/view?usp=drivesdk
กลิ่นตามเดิม
เนื้อแบบนี้ https://drive.google.com/file/d/1g9l4FoHj5j6rivFhSx8M1iHIRiirEGvP/view",,Rinthanan.Sup,0,2,,RDF2506178,27,6.0,2025.0,06/26/2025,,Rinthanan.Sup,0,2,48,1,2025-06-26 09:07:02,2025-06-27 09:28:49,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506179,2457,"ลิ้งค์ปรับสูตร  
https://docs.google.com/spreadsheets/d/1qZF8wRE3jfzKwBgIfdXfxEWSe-xnq-9rZdy3Ub6JR_g/edit?gid=1490672894#gid=1490672894",,Thanaporn.Pan,0,1,,RDF2506179,27,6.0,2025.0,06/26/2025,,Thanaporn.Pan,0,2,34,1,2025-06-26 11:47:42,2025-06-27 12:45:46,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506180,2387,"ปรับต่อจากสูตร 1
เพิ่มสารสกัดจาก  mixberry
สีตามสารสกัด (ชมพู) mixberry
https://drive.google.com/file/d/1ci-yqlI-mHF_QSDa5Wetd3dRasu-TwBM/view

กลิ่นเหมือนเดิม
เนื้อแบบนี้ https://drive.google.com/file/d/1g9l4FoHj5j6rivFhSx8M1iHIRiirEGvP/view",,Rinthanan.Sup,0,2,,RDF2506180,27,6.0,2025.0,06/26/2025,,Rinthanan.Sup,0,2,48,1,2025-06-26 17:01:34,2025-06-27 09:20:03,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506181,2333,"เอาสูตรที่ขายในปัจจุบัน มาตัดกัญชงออกแค่ตัวเดียว ใส่มะเขือม่วงแทนฮะ
ขอส่งหลังสงกรานต์นะคะ",,Charinthip Thawisirisap,1,1,RDF2504106,RDF2504106,20,4.0,2025.0,04/21/2025,,Charinthip Thawisirisap,0,1,17,0,2025-06-27 08:39:24,2025-06-27 08:39:35,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506182,1049,"ปรับต่อจากสูตร 1 เพิ่ม Nelupure
pH 5.45",,Charinthip Thawisirisap,0,2,,RDF2506182,20,6.0,2025.0,06/27/2025,,Charinthip Thawisirisap,0,2,17,1,2025-06-27 08:48:05,2025-07-09 10:39:37,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506183,2065,"UltraMild Aquaporin™   2%*
pentavitin 1%
beta glucan 5%
Aquaxyl 1.5%*
ATIP 7%+Squalane

*ขอตามeffective dosage ฝากเชคอีกที
pH 5.83",,Thanaporn.Pan,6,4.1,RDF2503116,RDF2412104,27,12.0,2024.0,12/20/2024,,Thanaporn.Pan,0,2,34,1,2025-06-27 09:30:04,2025-06-27 13:52:45,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506184,2065,"เหมือน4.1 แต่ขอลอง VitC 10%
UltraMild Aquaporin™   2%*
pentavitin 1%
beta glucan 5%
Aquaxyl 1.5%*
ATIP 10%+Squalane

*ขอตามeffective dosage ฝากเชคอีกที (ไม่เอา Hya)",,Thanaporn.Pan,7,4.2,RDF2506183,RDF2412104,27,12.0,2024.0,12/20/2024,,Thanaporn.Pan,0,2,34,1,2025-06-27 09:57:46,2025-06-27 09:58:39,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2506185,2065,"เหมือน4.1  แต่ใส่ melatonin เพิ่ม
UltraMild Aquaporin™   2%*
pentavitin 1%
beta glucan 5%
Aquaxyl 1.5%*
ATIP 7%+Squalane
melatonin ตาม RD สบายใจ

*ขอตามeffective dosage ฝากเชคอีกที (ไม่เอา Hya)",,Thanaporn.Pan,8,4.3,RDF2506184,RDF2412104,27,12.0,2024.0,12/20/2024,,Thanaporn.Pan,0,2,34,1,2025-06-27 09:58:44,2025-06-27 10:07:15,,,,,1,0,0,1,,,,,0,0,0,0,1,
